,dataset,notes,typo?,id,sentence,sent_length,bert-base-uncased_mlm,bert-base-uncased_mlm_zscores,bert-large-uncased_mlm,bert-large-uncased_mlm_zscores,bert-large-cased_mlm,bert-large-cased_mlm_zscores
838,LI,,,33.4.neeleman.97a.g.07,Which shirt did you buy without trying on?,10,-22.692755737225525,0.6984432364151675,-17.270705432059913,1.0859854568813576,-18.944564551115036,0.8856115601350684
839,LI,,,33.4.neeleman.97a.g.08,Which song did you download without recognizing?,9,-28.419283338123932,0.2871685350309879,-29.08822675103147,0.2573822227310425,-25.082632557488978,0.4411348886552764
840,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.01,Which book did you sleep before reading?,9,-25.294723621103913,0.5115719526226258,-21.460011243832923,0.7922459957215006,-24.849271404207684,0.45803329847338947
841,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.02,Which appetizer did you cough before serving?,9,-44.39382920763455,-0.8601107658144559,-47.21983188508966,-1.0139424695543071,-39.341131921391934,-0.591367574820724
842,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.03,Which car did you worry after buying?,9,-38.847968188114464,-0.4618113959898083,-40.27899044962396,-0.5272749606987441,-36.59603256988339,-0.3925863587486908
843,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.04,Which coworker did George yawn before insulting?,9,-60.595715664327145,-2.0237174885501044,-59.588272383320145,-1.8811742283645727,-55.96388187818229,-1.7950728064934078
844,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.05,Which candidate did Nicole swim after voting for?,10,-39.92332091368735,-0.5390423816613462,-43.47756290435791,-0.751547666380422,-43.97976316511631,-0.927265348076378
845,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.06,Which book did you resign before finishing?,9,-29.47444664896466,0.21138753722186535,-26.339526598480006,0.45011145711433354,-23.857105859555304,0.5298791037636019
846,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.07,Which shirt did you laugh without trying on?,10,-39.851657966617495,-0.5338956052532765,-34.284851759759476,-0.10698693495228528,-41.442357204155996,-0.7435238589710983
847,LI,[Truswell claims these are sometimes good extracting directly from the adjunct];,,33.4.neeleman.97b.*.08,Which song did you nap without recognizing?,9,-44.1914674337022,-0.8455773026154757,-42.08542704794672,-0.653935972535023,-34.08587829209864,-0.21081824912006702
848,LI,,,34.1.basilico.44a.?.01,Who did you see steal the wallet?,9,-24.151011975714937,0.5937124220675236,-25.851384312380105,0.4843382857419722,-18.21310387388803,0.9385789118806996
849,LI,,,34.1.basilico.44a.?.02,Who did they see tag the wall?,9,-28.23952872841619,0.3000783695035194,-37.64440268243197,-0.342546887389195,-31.343951525632292,-0.012266769837863508
850,LI,,,34.1.basilico.44a.?.03,Who did she hear insult the manager?,9,-33.05244033085182,-0.04558115054657615,-32.91429324261844,-0.01088816861689664,-27.750214913859963,0.24796692026086392
851,LI,,,34.1.basilico.44a.?.04,Who did we hear scream at the neighbors?,10,-28.470200261566788,0.28351172169770783,-27.36626724153757,0.3781199967642445,-28.901234378106892,0.16461800660502512
852,LI,,,34.1.basilico.44a.?.05,Who did she see punch Alex?,8,-34.219073734479025,-0.12936784261216788,-32.63644259056309,0.008593746641782349,-26.120202789083123,0.3660011881999239
853,LI,,,34.1.basilico.44a.?.06,Who did I see hug Natalie?,8,-30.448152421973646,0.14145675561391557,-25.231429021194344,0.5278073809472794,-22.967833475209773,0.5942740940149889
854,LI,,,34.1.basilico.44a.?.07,Who did they see take the cookie?,9,-26.422960204537958,0.43054288993728274,-26.73808699270012,0.4221657972131462,-24.60768830764573,0.47552708487884043
855,LI,,,34.1.basilico.44a.?.08,Who did you see cut the wire?,9,-17.0361110358499,1.1046990030039254,-17.160259036463685,1.093729571583682,-14.919489786028862,1.177079792840377
856,LI,,,34.1.basilico.44b.*.01,Who was seen steal the wallet?,8,-35.62922312319279,-0.23064366090375335,-40.93530920473859,-0.5732937347244309,-32.97426404803991,-0.13032279050740986
857,LI,,,34.1.basilico.44b.*.02,Who was seen tag the wall?,8,-35.217776879668236,-0.2010939157991188,-48.15958556905389,-1.079834708782795,-38.53335298597813,-0.5328737796833317
858,LI,,,34.1.basilico.44b.*.03,Who was heard insult the manager?,8,-44.11578190326691,-0.8401416274387778,-44.248768124729395,-0.805621877253014,-37.981057822704315,-0.4928803622771681
859,LI,,,34.1.basilico.44b.*.04,Who was heard scream at the neighbors?,9,-36.032654479146004,-0.2596177830965187,-42.533266082406044,-0.6853368782169974,-39.46938639879227,-0.6006548820252195
860,LI,,,34.1.basilico.44b.*.05,Who was seen punch Alex?,7,-44.90036556124687,-0.8964898077210127,-51.726393043994904,-1.329926765277164,-40.32818879187107,-0.6628434450613672
861,LI,,,34.1.basilico.44b.*.06,Who was seen hug Natalie?,7,-44.94122368097305,-0.8994242056949032,-55.01162898540497,-1.5602760113266847,-42.59482258558273,-0.8269774760050439
862,LI,,,34.1.basilico.44b.*.07,Who was seen take the cookie?,8,-40.14230288565159,-0.5547694943908793,-41.91526670008898,-0.6420049244959795,-36.742466162890196,-0.403190072481563
863,LI,,,34.1.basilico.44b.*.08,Who was seen cut the wire?,8,-33.63563857972622,-0.08746598938258632,-34.97724325954914,-0.15553500358177622,-29.84376446902752,0.0963664595144887
864,LI,,,34.1.basilico.62.*.01,There are linguists tall.,6,-35.03825072385371,-0.18820048870523973,-33.959705548360944,-0.08418882060456412,-33.52729017846286,-0.17036913952740915
865,LI,,,34.1.basilico.62.*.02,There are fishermen proud.,6,-31.283791966736317,0.08144178176079707,-31.511609718203545,0.08746309079260994,-29.167082116007805,0.1453671417498417
866,LI,,,34.1.basilico.62.*.03,There are books thick.,6,-23.95322285220027,0.6079174811154834,-25.397320115938783,0.5161756779943677,-20.333770774304867,0.7850147994864032
867,LI,,,34.1.basilico.62.*.04,There are leaves green.,6,-14.043003745377064,1.3196616108689259,-8.414840264129452,1.7069277273696757,-13.823296494781971,1.2564585721054389
868,LI,,,34.1.basilico.62.*.05,There are firemen brave.,6,-34.473396956920624,-0.1476331361119008,-33.62628223747015,-0.060810345009881535,-33.02834889292717,-0.13423924301461987
869,LI,,,34.1.basilico.62.*.06,There are programs difficult.,6,-22.303873509168625,0.726372451703089,-21.34365028142929,0.800404819147671,-22.197846796363592,0.6500312338417124
870,LI,,,34.1.basilico.62.*.07,There are laptops heavy.,6,-32.53615803644061,-0.008502162848935721,-35.16666091233492,-0.16881630644276535,-26.744402796030045,0.32080091652855647
871,LI,,,34.1.basilico.62.*.08,There are trucks large.,6,-27.339120715856552,0.3647449636942626,-30.46141590550542,0.16109900531296958,-25.76845072954893,0.3914726532351053
872,LI,,,34.1.basilico.62.g.01,There are linguists available.,6,-19.420070258900523,0.9334849295017935,-16.482860195450485,1.141226407453326,-18.981195740401745,0.8829589813318366
873,LI,,,34.1.basilico.62.g.02,There are fisherman sick.,6,-27.78883758187294,0.33244665262887946,-32.43901510164142,0.02243667117859315,-33.30713551398367,-0.15442705280291383
874,LI,,,34.1.basilico.62.g.03,There are books accessible.,6,-20.065603595459834,0.887123233770979,-17.82458884548396,1.047149090496421,-14.160211961716413,1.2320614710701334
875,LI,,,34.1.basilico.62.g.04,There are leaves burnt.,6,-15.631033420562744,1.20561057052316,-19.41906875744462,0.935349739670008,-18.766726419329643,0.8984893745867939
876,LI,,,34.1.basilico.62.g.05,There are firemen injured.,6,-29.56974706053734,0.20454313673295574,-32.409092200919986,0.024534760248517848,-24.422270845621824,0.488953742300856
877,LI,,,34.1.basilico.62.g.06,There are programs offered.,6,-7.824211895465851,1.7662903428497776,-7.830875400453806,1.7478732997626771,-7.418585188686848,1.720243717556094
878,LI,,,34.1.basilico.62.g.07,There are laptops turned on.,7,-16.834049560129642,1.1192108990218643,-14.037329943850636,1.3126984294614419,-12.2634282335639,1.3694135038483277
879,LI,,,34.1.basilico.62.g.08,There are trucks lined up.,7,-10.99562991829589,1.538521598646187,-15.454536342876963,1.2133288769135195,-9.929187729023397,1.53844314783632
880,LI,,,34.1.basilico.96a.??.01,The children almost all are sleeping.,8,-17.856259264051914,1.0457966033033408,-18.479297164827585,1.0012432345905515,-17.32262904755771,1.0030609747110302
881,LI,,,34.1.basilico.96a.??.02,The students in this class almost all are passing.,11,-20.540254589170218,0.8530341732957765,-19.79410646762699,0.9090534080453249,-20.986576945520937,0.7377430661328009
882,LI,,,34.1.basilico.96a.??.03,The chefs in this restaurant almost all are French.,11,-17.37285112030804,1.0805145953957478,-15.41320033906959,1.2162272128265383,-14.430249245313462,1.2125072281285394
883,LI,,,34.1.basilico.96a.??.04,The employees almost all are working diligently.,9,-34.8586326437362,-0.17530045968033153,-29.58308814586053,0.22268427371586114,-23.813981547980802,0.533001869827547
884,LI,,,34.1.basilico.96a.??.05,The players almost all are injured.,8,-24.581355214118958,0.562805509676226,-25.57431971281767,0.5037650857509928,-23.3970930557698,0.5631900673522009
885,LI,,,34.1.basilico.96a.??.06,The girls almost all are wearing pink.,9,-14.62761740759015,1.2776751181618833,-14.490513611584902,1.2809227768001785,-12.365214296616614,1.3620428571787695
886,LI,,,34.1.basilico.96a.??.07,The doctors almost all are wealthy.,8,-25.27823891490698,0.5127558712363222,-23.17572022974491,0.6719464865253411,-22.255519937723875,0.645854941581838
887,LI,,,34.1.basilico.96a.??.08,The boys almost all are interested in playing football.,11,-10.17838629160542,1.5972153921542314,-14.301762273884378,1.2941573599794594,-9.66659373557195,1.5574583988955593
888,LI,,,34.1.basilico.96b.g.01,The children are almost all sleeping.,8,-13.80992154031992,1.336401391232126,-15.29678160045296,1.2243900873185503,-16.95630232617259,1.029587836522643
889,LI,,,34.1.basilico.96b.g.02,The students in this class are almost all passing.,11,-18.93804515711963,0.968103592609872,-19.958787148818374,0.8975065750543662,-23.65227116085589,0.544711823926842
890,LI,,,34.1.basilico.96b.g.03,The chefs in this restaurant are almost all French.,11,-13.144449612125754,1.3841950609080866,-12.564818928134628,1.4159457481682411,-14.363450507313246,1.2173443333373046
891,LI,,,34.1.basilico.96b.g.04,The employees are almost all working diligently.,9,-31.685857924632728,0.052565721380917245,-30.05664946203251,0.18947981166689973,-23.942471470858436,0.5236975132808225
892,LI,,,34.1.basilico.96b.g.05,The players are almost all injured.,8,-23.473531916737556,0.6423685062372647,-22.947778034955263,0.6879289954376635,-21.96002600900829,0.6672525796890736
893,LI,,,34.1.basilico.96b.g.06,The girls are almost all wearing pink.,9,-14.385578628629446,1.295058152607546,-11.193837750703096,1.5120741499639094,-11.826623594388366,1.401043891766165
894,LI,,,34.1.basilico.96b.g.07,The doctors are almost all wealthy.,8,-23.508316475898027,0.6398703065989256,-23.841732827946544,0.6252480141503614,-19.118035227060318,0.8730500067988326
895,LI,,,34.1.basilico.96b.g.08,The boys are almost all interested in playing football.,11,-13.579060337273404,1.3529816609804552,-14.654632176272571,1.2694153574510807,-10.608667281339876,1.4892399116651682
896,LI,,,34.1.fox.14.*.01,What do you worry if the lawyer forgets at the office?,13,-46.47385830618441,-1.0094968171874183,-53.34526364482008,-1.4434363058405606,-43.115010786335915,-0.8646459279957582
897,LI,,,34.1.fox.14.*.02,What do you laugh if the heiress buys at the auction?,13,-48.87636434100568,-1.1820429081011845,-42.78167273127474,-0.7027542830247727,-52.178149993531406,-1.5209361391483713
898,LI,,,34.1.fox.14.*.03,What do you worry if the boss leaves in the car?,13,-39.20574245881289,-0.48750646228466976,-41.62348052486777,-0.6215458991265477,-39.729109910316765,-0.6194622725245713
899,LI,,,34.1.fox.14.*.04,What do you blush if the child prodigy submits to the art contest?,15,-66.08851428667549,-2.4182059588083002,-60.55094249919057,-1.948673287591953,-79.099334839324,-3.4703831997095196
900,LI,,,34.1.fox.14.*.05,What do you sneeze if the dog owner leaves open at night?,14,-62.17152641154826,-2.1368909751145746,-60.99464654934127,-1.9797842626464461,-57.21501199807972,-1.8856710453370722
901,LI,"(not ideal that ""notice"" can take a DO)",,34.1.fox.14.*.06,What do you notice if the neighbor turns on at night?,13,-29.743874980602413,0.1920374066782928,-39.9793982738629,-0.5062686058920706,-39.922822379739955,-0.6334895973349092
902,LI,,,34.1.fox.14.*.07,What do you object if the janitor erases from the blackboard?,13,-54.903860464692116,-1.6149329317124437,-66.95272250543348,-2.397543695718565,-69.22988662080024,-2.755705635212631
903,LI,,,34.1.fox.14.*.08,What do you complain if the office manager keeps in her office?,14,-39.944039130583405,-0.5405303476786237,-39.257159343222156,-0.4556277398758233,-40.76249003224075,-0.694292554054393
904,LI,,,34.1.fox.14.g.01,What do you think that the lawyer forgot at the office?,13,-24.841189892496914,0.5441443877526396,-24.66442140331492,0.5675639706145655,-20.458054658025503,0.7760150153690937
905,LI,,,34.1.fox.14.g.02,What do you wish that the heiress bought at the auction?,13,-32.22218026453629,0.014047473402002863,-30.79449142696103,0.13774491549623624,-26.575940946117043,0.3329997651309024
906,LI,,,34.1.fox.14.g.03,What do you suspect that the boss left in the car?,13,-26.45315274433233,0.42837448551258184,-26.033026058925316,0.4716022022112871,-25.842266615480185,0.38612741443244203
907,LI,,,34.1.fox.14.g.04,What do you think that the child prodigy will submit to the art contest?,16,-29.46702526905574,0.21192053488093895,-24.177857520830003,0.6016801271050555,-42.746073812711984,-0.8379300496685863
908,LI,,,34.1.fox.14.g.05,What do you hope that the dog owner will leave open at night?,15,-38.032048251712695,-0.4032126688755984,-34.63597604143433,-0.1316065406658303,-31.60780428838916,-0.03137317231322503
909,LI,,,34.1.fox.14.g.06,What do you complain that the neighbor turns on at night?,13,-39.401738992892206,-0.5015827789714448,-44.008018475957215,-0.7887413544928874,-41.331316724885255,-0.7354830711247388
910,LI,,,34.1.fox.14.g.07,What do you claim that the janitor erased from the blackboard?,13,-39.39837730163708,-0.5013413449535804,-37.90336125518661,-0.3607041561686445,-41.57042578142136,-0.7527977045663169
911,LI,,,34.1.fox.14.g.08,What do you propose that the office manager keep in her office?,14,-25.038568736054003,0.5299687946880465,-25.51695945020765,0.5077869866071453,-23.68343596626073,0.5424550830501891
912,LI,,,34.1.fox.19.g.01,"It appears that a certain senator will resign, but which senator is still a secret.",17,-36.332068667165004,-0.2811214742248705,-21.796909664175473,0.7686238576147709,-20.80580476950854,0.7508333438890448
913,LI,,,34.1.fox.19.g.02,"It seems that a certain official will divulge the information, but which official is still a mystery.",19,-49.20519430597051,-1.205659217158328,-37.50812721076636,-0.332991728273365,-33.04009391146275,-0.1350897364825549
914,LI,,,34.1.fox.19.g.03,"It seems that one of the employees will steal, but which employee is still not known.",18,-35.92988720710855,-0.25223711857084,-22.614613554178504,0.7112893227706425,-25.463552673347294,0.41355127357955795
915,LI,,,34.1.fox.19.g.04,"It seems that a certain student will cheat, but which student is still unknown.",16,-30.89595894224476,0.10929564407513635,-25.3475886026863,0.5196626776458125,-23.140615545678884,0.5817624047515678
916,LI,,,34.1.fox.19.g.05,"It appears that a certain player will leave the team, but which player is still a secret.",19,-31.204682546143886,0.08712335803150659,-33.733049456146546,-0.06829648870352326,-30.85968586895615,0.022800418562113768
917,LI,,,34.1.fox.19.g.06,"It appears that one of the contestants will win, but which contestant is still anybody's guess.",18,-21.873320668877568,0.7572944175368055,-10.874450625446116,1.5344684573478995,-20.3455154192161,0.7841643330737738
918,LI,,,34.1.fox.19.g.07,"It appears that a one of the criminals will confess, but which criminal is still unknown.",18,-50.23863562440965,-1.2798801585840625,-38.810183946596226,-0.42428738945603683,-36.652041390072554,-0.3966421323154447
919,LI,,,34.1.fox.19.g.08,"It seems likely that a well-known celebrity will attend, but which celebrity is still a mystery.",18,-19.307715784405445,0.9415541393559275,-8.131628720266235,1.7267855295990682,-10.219628014936461,1.5174114597852553
920,LI,,,34.1.fox.23.g.01,"She said that a biography of one of the Marx brothers is going to be published this year, but I don't remember which.",25,-26.51626172600345,0.4238420481613015,-25.855638326669137,0.4840400091488634,-22.634309812832726,0.6184255838908195
921,LI,,,34.1.fox.23.g.02,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which.",28,-39.9504916897929,-0.540993765398226,-43.98702541744808,-0.787269394704886,-41.50783893914786,-0.7482655958794678
922,LI,,,34.1.fox.23.g.03,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which.",24,-36.67510841024489,-0.30575831835288125,-35.45017429215717,-0.1886952723531945,-34.19242470817676,-0.2185336078171889
923,LI,,,34.1.fox.23.g.04,"Alan said that a poster of one of the models is going to be hung by the end of the day, but I don't remember which.",28,-44.62499541186503,-0.876712940507561,-49.8777706067973,-1.200307830067316,-44.39969480986565,-0.957673909779083
924,LI,,,34.1.fox.23.g.05,"Daniel said that a scene from one of the plays is going to be reenacted at the performance this Friday, but I don't remember which.",27,-67.17853189074322,-2.4964901645014885,-54.339434969971094,-1.5131441196100326,-57.720058447830525,-1.9222430358550686
925,LI,,,34.1.fox.23.g.06,"The professor said that the score of one the assignments is going to be posted online by the end of the day, but I don't remember which.",29,-64.1054566028954,-2.275784318057576,-52.65408934779464,-1.394973583208748,-47.149481816964,-1.1567945736303582
926,LI,,,34.1.fox.23.g.07,"Karen said that one of the workers is going to get promoted at the end of the month, but I don't remember which.",25,-41.681402361545224,-0.6653064063668899,-42.93476581087435,-0.7134886339481449,-39.498486856410636,-0.6027621370323847
927,LI,,,34.1.fox.23.g.08,"Alex said that a recording of one of the songs is going to be played at the event, but I don't remember which.",25,-36.562295928694994,-0.2976562147928526,-35.17526379978746,-0.16941951080125986,-32.22638764784733,-0.07616672500101604
928,LI,,,34.1.fox.24.*.01,"It appears that a certain senator will resign, but which senator it does is still a secret.",19,-44.13258955598576,-0.8413487398172864,-39.4044198661868,-0.4659531323416089,-28.591136496514082,0.18707316254337233
929,LI,,,34.1.fox.24.*.02,"It seems that a certain official will divulge the information, but which official it does is still a mystery.",21,-67.23538512490632,-2.5005733189945336,-66.18366857215324,-2.3436203255674135,-45.25888126052479,-1.019890283623906
930,LI,,,34.1.fox.24.*.03,"It seems that one of the employees will steal, but which employee it does is still not known.",20,-39.053414868423715,-0.4765664147347284,-49.96953451872105,-1.2067419944022884,-40.573188378475606,-0.6805846301793599
931,LI,,,34.1.fox.24.*.04,"It seems that a certain student will cheat, but which student it does is still unknown.",18,-33.936309006181546,-0.10905990256586831,-37.57746246500756,-0.33785327363082146,-28.87632022704929,0.1664221180816865
932,LI,,,34.1.fox.24.*.05,"It appears that a certain player will leave the team, but which player it does is still a secret.",21,-35.50625616929028,-0.2218122711382625,-37.770994337042794,-0.35142305114602024,-30.36865423573181,0.058357552451832946
933,LI,,,34.1.fox.24.*.06,"It appears that one of the contestants will win, but which contestant it does is still anybody's guess.",20,-33.08892586172078,-0.048201512633125776,-33.27725146295188,-0.03633752869098566,-34.371462139439245,-0.23149826728906278
934,LI,,‘a one' → 'one',34.1.fox.24.*.07,"It appears that a one of the criminals will confess, but which criminal it does is still unknown.",20,-51.82188740896527,-1.3935880545884272,-53.75798492433387,-1.4723748774561474,-45.3242532457225,-1.0246240732069694
935,LI,,,34.1.fox.24.*.08,"It seems likely that a well-known celebrity will attend, but which celebrity it does is still a mystery.",20,-34.168799029230286,-0.1257571528836998,-31.685723970397703,0.0752548088199654,-27.668271674134303,0.25390068613079414
936,LI,,,34.1.fox.26.*.01,"She said that a biography of one of the Marx brothers is going to be published this year, but I don't remember which she did.",27,-35.704754309362215,-0.23606825119685715,-38.80554504989419,-0.42396212625519764,-28.76559168372205,0.1744403176723053
937,LI,,,34.1.fox.26.*.02,"Kathryn said that a picture of one of the founders is going to be posted at the end of the month, but I don't remember which she did.",30,-51.61688644163701,-1.3788650465987038,-59.631588261209586,-1.8842113861187653,-51.932957907966056,-1.503181014579516
938,LI,,,34.1.fox.26.*.03,"Jamie mentioned that a scene from one of the films is going to be shown this Thursday, but I don't remember which she did.",26,-52.3813423570092,-1.4337676682619163,-58.2220731410187,-1.785381119123691,-46.85441153771103,-1.1354276133036267
939,LI,,,34.1.fox.26.*.04,"Alan said that a poster of one of the models is going to be hung by the end of the day, but I don't remember which she did.",30,-60.05321463308087,-1.984755491826048,-67.78414964899015,-2.455840457071171,-56.55301621073477,-1.837733863183473
940,LI,,,34.1.fox.26.*.05,"Daniel said that a scene from one of the plays is going to be reenacted at the performance this Friday, but I don't remember which he did.",29,-77.51091054521476,-3.2385534604226294,-73.95809705581652,-2.8887360407294445,-66.30089012687495,-2.543607852808787
941,LI,,,34.1.fox.26.*.06,"The professor said that the score of one the assignments is going to be posted online by the end of the day, but I don't remember which he did.",31,-72.28925946684717,-2.863538593184219,-69.29774120569527,-2.5619681995322794,-59.363096324275375,-2.0412205391474854
942,LI,,,34.1.fox.26.*.07,"Karen said that one of the workers is going to get promoted at the end of the month, but I don't remember which she did.",27,-52.24363583414333,-1.4238776942641609,-53.21833387552627,-1.4345364346655487,-50.02562653302539,-1.3650651937606098
943,LI,,,34.1.fox.26.*.08,"Alex said that a recording of one of the songs is going to be played at the event, but I don't remember which he did.",27,-47.00328130846401,-1.0475195601729403,-46.40535068546785,-0.9568338984804542,-41.04624736668211,-0.7148403087207643
944,LI,,,34.1.fox.27.g.01,"They said they heard about a Balkan language, but I don't know which Balkan language.",17,-15.227790566592375,1.2345711546520044,-15.83332588806303,1.1867694797496127,-18.337201568601813,0.9295926102907826
945,LI,,,34.1.fox.27.g.02,"Monica said she saw one of your videos on the internet, but I'm not sure which video.",19,-19.520885614089366,0.9262444501066142,-19.818304555289842,0.9073567228305071,-19.511673744439122,0.8445454125536916
946,LI,,,34.1.fox.27.g.03,"Steven said he read about a new hybrid car, but I don't know which car.",17,-28.220699477093603,0.30143067150129016,-31.332515353225745,0.10002056084349678,-25.736625202564483,0.39377723902455053
947,LI,,,34.1.fox.27.g.04,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man.",18,-38.955338052503066,-0.4695226150725827,-40.24267529544079,-0.5247286691886509,-36.409284679015855,-0.37906336081962266
948,LI,,,34.1.fox.27.g.05,"Melissa said she read about one of Shakespeare's plays, but I don't know which play.",17,-22.96012989029282,0.6792406353584036,-23.603124947807373,0.6419783635900248,-26.4496925724859,0.3421418040970782
949,LI,,,34.1.fox.27.g.06,"Oliver said he read about an interesting Supreme Court case, but I don't know which case.",18,-26.277361931550786,0.44099964321224416,-28.70624871043924,0.2841651860332544,-21.852826606999088,0.6750152231365224
950,LI,,,34.1.fox.27.g.07,"Jose said he dreamt about one of his High School classes, but I don't know which class.",19,-34.86377644177173,-0.17566988320336013,-25.882388307843954,0.48216439409248696,-32.81728393564242,-0.11895537037219708
951,LI,,^know^,34.1.fox.27.g.08,"Brandon said he requested one of the tutors, but I don't which tutor.",15,-48.01887602763327,-1.1204587728972721,-44.55847566068407,-0.8273374857132068,-37.953423761733575,-0.4908792936303252
952,LI,,,34.1.fox.28.*.01,"They said they heard about a Balkan language, but I don't know which Balkan language they did.",19,-20.496577615302158,0.8561710191536629,-20.544456219685458,0.8564415096177413,-19.167991236167836,0.86943253618341
953,LI,,,34.1.fox.28.*.02,"Monica said she saw one of your videos on the internet, but I'm not sure which video she did.",21,-22.4475523675178,0.716053549275463,-24.637637509960655,0.5694419634742739,-27.290495087144564,0.2812566684649472
954,LI,,,34.1.fox.28.*.03,"Steven said he read about a new hybrid car, but I don't know which car he did.",19,-33.70969835696019,-0.09278490424500682,-41.28640216129372,-0.5979111440302174,-30.445231468645147,0.05281235589143185
955,LI,,,34.1.fox.28.*.04,"Benjamin said he noticed a suspicious-looking man by the school, but I don't know which man he did.",20,-47.45947376886852,-1.0802829433263097,-52.97829551194992,-1.4177057847338912,-45.061453622828594,-1.0055939318776892
956,LI,,,34.1.fox.28.*.05,"Melissa said she read about one of Shakespeare's plays, but I don't know which play she did.",19,-25.630418798943197,0.4874625893847186,-29.103562138663975,0.25630695902334416,-32.944479680583186,-0.128166011453227
957,LI,,,34.1.fox.28.*.06,"Oliver said he read about an interesting Supreme Court case, but I don't know which case he did.",20,-32.13227163630779,0.020504640258360334,-33.244648169755806,-0.03405149988197903,-26.557070727318774,0.3343662165994819
958,LI,,,34.1.fox.28.*.07,"Jose said he dreamt about one of his High School classes, but I don't know which class he did.",21,-39.654021263128925,-0.5197014928915263,-31.460490774260535,0.09104737222813629,-35.563435461184326,-0.31781277765157445
959,LI,,^know^,34.1.fox.28.*.08,"Brandon said he requested one of the tutors, but I don't which tutor he did.",17,-50.11472812170359,-1.2709812193443912,-40.78472167783187,-0.562735064386575,-37.89082382748893,-0.48634623691296397
960,LI,,,34.1.phillips.3d.g.01,Wallace and Greg like each other.,8,-24.92546111937554,0.5380920946205243,-30.302711646145326,0.17222679252229678,-21.525570343539584,0.6987128710857381
961,LI,,,34.1.phillips.3d.g.02,Matthew and Jennifer hugged each other.,8,-14.755358517617424,1.2685008522642198,-16.516368500074805,1.138876922410466,-12.272640089438937,1.3687464445988642
962,LI,,,34.1.phillips.3d.g.03,Stephanie and Christopher hurt each other.,8,-27.182041443651542,0.3760262732892124,-26.89925172630319,0.41086549016143853,-25.2463488196081,0.42927968288397234
963,LI,,,34.1.phillips.3d.g.04,Amber and William saw each other.,8,-19.67167844029609,0.9154146281112887,-20.7795545727422,0.8399572359339278,-19.47442153119482,0.8472429616409433
964,LI,,,34.1.phillips.3d.g.05,Eric and Amy found each other.,8,-20.572801220754627,0.850696699853085,-21.51969665276556,0.7880610637431024,-22.68753393541556,0.6145714589734214
965,LI,,,34.1.phillips.3d.g.06,Kelly and Aaron love each other.,8,-17.71386663273188,1.056023129918923,-17.210268093634568,1.0902231115240688,-17.428257677907823,0.9954120757444118
966,LI,,,34.1.phillips.3d.g.07,Richard and Christine hate each other.,8,-18.796664084351505,0.9782574698870834,-16.454801957633208,1.143193752886639,-17.83427722431952,0.9660109325251764
967,LI,,,34.1.phillips.3d.g.08,Shannon and Dustin surprised each other.,8,-27.39559498883318,0.360689025895114,-27.486421564695775,0.3696951961585373,-26.066483699716628,0.3698911552077431
968,LI,,,34.1.phillips.3e.*.01,Each other like Wallace and Greg.,8,-34.465968903154135,-0.14709965914163367,-35.260039027780294,-0.1753636530790423,-30.398130889981985,0.05622305587182224
969,LI,,,34.1.phillips.3e.*.02,Each other hugged Matthew and Jennifer.,8,-33.55735064763576,-0.08184341176898362,-41.45735632907599,-0.6098978519440384,-29.386503778398037,0.1294781339955292
970,LI,,,34.1.phillips.3e.*.03,Each other hurt Stephanie and Christopher.,8,-39.91150202602148,-0.5381935584591826,-43.08918369887397,-0.7243158757997615,-36.03565448708832,-0.3520076318997323
971,LI,,,34.1.phillips.3e.*.04,Each other saw Amber and William.,8,-32.4761226773262,-0.004190470648518021,-42.30281259119511,-0.6691782859890265,-29.740586361382157,0.10383790847989148
972,LI,,,34.1.phillips.3e.*.05,Each other found Eric and Amy.,8,-36.0064517557621,-0.257735924143551,-44.4736550077796,-0.8213901583996055,-35.54503899998963,-0.31648063245045654
973,LI,,,34.1.phillips.3e.*.06,Each other love Kelly and Aaron.,8,-34.005166959017515,-0.11400522649761648,-32.546043552458286,0.014932210801560876,-31.345451395958662,-0.012375380131790518
974,LI,,,34.1.phillips.3e.*.07,Each other hate Richard and Christine.,8,-35.56666288897395,-0.2261506341622356,-35.72248297184706,-0.2077886039062344,-33.518451910465956,-0.16972913294279127
975,LI,,,34.1.phillips.3e.*.08,Each other surprised Shannon and Dustin.,8,-43.07880455022678,-0.7656667307934133,-48.49636285798624,-1.1034483535789958,-43.22145150229335,-0.8723536326170751
976,LI,,,34.1.phillips.59b.*.01,The students were punished and their teachers by their parents.,12,-29.376950167119503,0.21838965774785105,-32.61360877845436,0.01019477362964143,-39.28419328387827,-0.5872444702779935
