,dataset,notes,typo?,id,sentence,label,bert-base-uncased_acc,bert-base-uncased_acc_zscores,bert-large-uncased_acc,bert-large-uncased_acc_zscores,bert-large-cased_acc,bert-large-cased_acc_zscores
412,LI,,,32.3.Culicover.49a.g.05,Helen pleaded with Kyle to be allowed to take care of herself.,1,0.9978610873222351,0.694995413831468,0.9997223019599915,0.7236798113489485,-0.7928744554519653,-1.1829640454201749
413,LI,,,32.3.Culicover.49a.g.06,Jake prayed to mother nature to be allowed to take care of himself.,1,0.9975937008857727,0.6946992159174348,0.9992976188659668,0.72322465057081,0.9295148849487305,0.6581981725346441
414,LI,,,32.3.Culicover.49a.g.07,Katie asked Greg to be allowed to take care of herself.,1,0.7428315281867981,0.4124858578789009,-0.9899271726608276,-1.4087582720909952,-0.9969204068183899,-1.401080639369316
415,LI,,,32.3.Culicover.49a.g.08,Leonard begged Jennifer to be allowed to take care of himself.,1,0.9972102642059326,0.6942744630906457,-0.9932688474655151,-1.4123397645633542,-0.995720386505127,-1.3997978678090577
416,LI,,,32.3.Culicover.7a.g.01,John tried to win.,1,0.9976103901863098,0.6947177035268707,0.9990093111991882,0.7229156522993916,0.9994716644287109,0.7329790459685058
417,LI,,,32.3.Culicover.7a.g.02,Kelly attempted to run the marathon.,1,0.9973866939544678,0.6944699035332534,0.9985442161560059,0.7224171793798386,0.999343752861023,0.7328423138486869
418,LI,,,32.3.Culicover.7a.g.03,William planned to write a novel.,1,0.9974784255027771,0.6945715193579741,0.9995983839035034,0.7235470002250538,0.9995405673980713,0.7330527003629655
419,LI,,,32.3.Culicover.7a.g.04,Linda remembered to pick-up the dry cleaning.,1,0.9928696155548096,0.6894660999850825,-0.8044885993003845,-1.2100115677007952,0.9958929419517517,0.7291535412126589
420,LI,,,32.3.Culicover.7a.g.05,Peter hoped to find a date.,1,0.9979062676429749,0.695045462431298,0.9995623826980591,0.7235084153675105,0.9996809959411621,0.7332028126063455
421,LI,,,32.3.Culicover.7a.g.06,Patricia agreed to host the party.,1,0.9976019859313965,0.6947083936949762,0.9998233914375305,0.7237881555846991,0.9995707273483276,0.7330849400892603
422,LI,,,32.3.Culicover.7a.g.07,Alex started to study Karate.,1,0.9977003931999207,0.6948174045634712,0.9996097087860107,0.7235591378458042,0.9995247721672058,0.733035815921329
423,LI,(poss. emph. refl.),,32.3.Culicover.7a.g.08,Cindy struggled to finish her homework.,1,0.99751216173172,0.6946088907399053,0.9997226595878601,0.7236801946422353,0.9996399283409119,0.7331589130580906
424,LI,,,32.3.Culicover.7b.*.01,John tried himself to win.,0,0.9320424199104309,0.622084640010055,0.9993845224380493,0.7233177908395154,-0.893633246421814,-1.2906709817725184
425,LI,,,32.3.Culicover.7b.*.02,Kelly attempted herself to run the marathon.,0,-0.9356726408004761,-1.4468808329967258,0.9990455508232117,0.7229544926857928,-0.9971097111701965,-1.401282997809458
426,LI,,,32.3.Culicover.7b.*.03,William planned himself to write a novel.,0,0.9973530173301697,0.6944325981784989,0.9997480511665344,0.723707408465602,0.9991629719734192,0.7326490666355411
427,LI,(poss. 'by herself' reading),,32.3.Culicover.7b.*.04,Linda remembered herself to pick-up the dry cleaning.,0,-0.9852447509765625,-1.501794447249733,-0.9939082264900208,-1.4130250290780337,-0.9967474341392517,-1.4008957388046772
428,LI,,,32.3.Culicover.7b.*.05,Peter hoped himself to find a date.,0,-0.9531577229499817,-1.4662499712668025,0.9994078278541565,0.7233427687853753,-0.9970701932907104,-1.4012407548479295
429,LI,,,32.3.Culicover.7b.*.06,Patricia agreed herself to host the party.,0,-0.917885959148407,-1.4271775972132723,0.9998113512992859,0.723775251377375,-0.9905011057853699,-1.3942186748584782
430,LI,,,32.3.Culicover.7b.*.07,Alex started himself to study Karate.,0,-0.980812668800354,-1.496884798455332,0.9993014931678772,0.7232288029147509,-0.9646234512329102,-1.3665565436935285
431,LI,,,32.3.Culicover.7b.*.08,Cindy struggled herself to finish her homework.,0,0.9850329160690308,0.6807849788657642,0.9995827674865723,0.7235302630848611,-0.9972983598709106,-1.401484655385985
432,LI,,,32.3.fanselow.28b.*.01,He saw Mary and kissed.,0,-0.9847570061683655,-1.5012541468639697,0.9993886947631836,0.7233222625945287,-0.9956637620925903,-1.3997373386786625
433,LI,,,32.3.fanselow.28b.*.02,She ran into Spencer and asked out.,0,-0.9428484439849854,-1.4548298447823838,-0.9960402846336365,-1.4153100958898253,-0.9861665368080139,-1.3895852017841672
434,LI,,,32.3.fanselow.28b.*.03,He thought of Sarah and contacted.,0,-0.9932416677474976,-1.5106530494196357,-0.9939640164375305,-1.4130848228307828,-0.9968279600143433,-1.4009818175995865
435,LI,,,32.3.fanselow.28b.*.04,She called Victor and yelled at.,0,-0.9950190186500549,-1.512621913797379,-0.996314287185669,-1.4156037624297695,-0.9962667226791382,-1.4003818783450597
436,LI,,,32.3.fanselow.28b.*.05,He followed Brenda and confronted.,0,-0.9939253330230713,-1.5114103811347408,-0.9967128038406372,-1.4160308789157532,-0.9952375292778015,-1.3992817136139724
437,LI,,,32.3.fanselow.28b.*.06,She chased Phillip and insulted.,0,-0.9949018359184265,-1.5124921043682689,-0.9969497919082642,-1.4162848746005081,-0.9955373406410217,-1.3996021994306962
438,LI,,,32.3.fanselow.28b.*.07,He grabbed Ryan and tackled.,0,-0.9928371906280518,-1.5102049889995222,-0.9959822297096252,-1.415247874612926,-0.9967646598815918,-1.4009141524032922
439,LI,,,32.3.fanselow.28b.*.08,She invited Briana and ignored.,0,-0.9952335357666016,-1.5128595456058067,-0.9962344765663147,-1.4155182241445867,-0.9958288073539734,-1.3999137651650457
440,LI,,,32.3.fanselow.28b.g.01,He saw Mary and kissed her.,1,0.9973725080490112,0.6944541890652329,0.9997623562812805,0.723722740197076,0.9995777010917664,0.7330923947295299
441,LI,,,32.3.fanselow.28b.g.02,She ran into Spencer and asked him out.,1,0.9972283244132996,0.6942944693251424,0.9996386170387268,0.7235901207198248,0.9994819164276123,0.732990004926851
442,LI,,,32.3.fanselow.28b.g.03,He thought of Sarah and contacted her.,1,0.9970160126686096,0.6940592805222475,0.9997208118438721,0.7236782142935866,0.9996542930603027,0.7331742683427487
443,LI,,,32.3.fanselow.28b.g.04,She called Victor and yelled at him.,1,0.9976938366889954,0.69481014157405,0.9997023344039917,0.7236584108070991,0.9996288418769836,0.7331470620915079
444,LI,,,32.3.fanselow.28b.g.05,He followed Brenda and confronted her.,1,0.9975835680961609,0.6946879912974201,0.9997162818908691,0.7236733592452864,0.9994795322418213,0.732987456331887
445,LI,,,32.3.fanselow.28b.g.06,She chased Phillip and insulted him.,1,0.9975618720054626,0.6946639574051535,0.9997630715370178,0.7237235067836498,0.9994655251502991,0.7329724833364735
446,LI,,,32.3.fanselow.28b.g.07,He grabbed Ryan and tackled him.,1,0.9975398182868958,0.6946395273498275,0.9995637536048889,0.7235098846584435,0.9987964034080505,0.7322572201598252
447,LI,,,32.3.fanselow.28b.g.08,She invited Briana and ignored her.,1,0.9966728687286377,0.6936791620668107,0.9987496733665466,0.7226373813731359,0.9985170364379883,0.7319585885449178
448,LI,"[SSA added ""in the woods""]",,32.3.fanselow.58a.g.01,There has been a moose shot in the woods.,1,0.982607901096344,0.678098663187556,0.9994955062866211,0.7234367395228689,0.9990516901016235,0.7325301109655962
449,LI,,,32.3.fanselow.58a.g.02,There has been a necklace stolen from the jewelry store.,1,0.997711718082428,0.694829949727017,0.9997650384902954,0.7237256148967275,0.9996713995933533,0.7331925545116154
450,LI,,,32.3.fanselow.58a.g.03,There has been a new governor elected in California.,1,0.9869742393493652,0.6829354840062151,0.9994899034500122,0.7234307345947082,0.9994505047798157,0.7329564271882002
451,LI,,,32.3.fanselow.58a.g.04,There has been an announcement made in the newspaper.,1,-0.8337327241897583,-1.333956665801497,0.9996654987335205,0.7236189315985533,0.9996710419654846,0.7331921722223708
452,LI,,,32.3.fanselow.58a.g.05,There has been another story written about the new healthcare law.,1,0.9965856075286865,0.6935824982803317,0.9996596574783325,0.7236126711415347,0.999075710773468,0.7325557880598585
453,LI,,,32.3.fanselow.58a.g.06,There has been a treaty signed between Israel and Palestine.,1,0.9962786436080933,0.6932424583210649,0.999671220779419,0.7236250642911429,0.9994311928749084,0.7329357835689918
454,LI,,,32.3.fanselow.58a.g.07,There has been a deal reached between the two parties.,1,0.997626781463623,0.6947358610004237,0.9996483325958252,0.7236005335207844,0.9996940493583679,0.7332167661637734
455,LI,,,32.3.fanselow.58a.g.08,There has been a verdict issued about the new marriage law.,1,0.9968868494033813,0.6939161996306492,0.9994211792945862,0.7233570784014178,0.9990455508232117,0.7325235483335638
456,LI,"[SSA added ""in the woods""]",,32.3.fanselow.58b.*.01,There has been shot a moose in the woods.,0,-0.993774950504303,-1.5112437945682884,-0.9960533380508423,-1.4153240860947953,-0.997016966342926,-1.4011838574653581
457,LI,,,32.3.fanselow.58b.*.02,There has been stolen a necklace from the jewelry store.,0,-0.9566625952720642,-1.470132501302688,-0.9950367212295532,-1.4142345110446999,0.9794132113456726,0.7115373979619535
458,LI,,,32.3.fanselow.58b.*.03,There has been elected a new governor in California.,0,-0.9864669442176819,-1.5031483345050276,-0.9826634526252747,-1.4009732660239287,0.8111090064048767,0.5316272371223439
459,LI,,,32.3.fanselow.58b.*.04,There has been made an announcement in the newspaper.,0,-0.9927023649215698,-1.510055635526151,-0.9959308505058289,-1.4151928081440481,-0.9526081085205078,-1.3537126445129242
460,LI,,,32.3.fanselow.58b.*.05,There has been written another story about the new healthcare law.,0,-0.8465559482574463,-1.3481616205115465,-0.9957505464553833,-1.4149995644452593,0.6721651554107666,0.3831020675413558
461,LI,,,32.3.fanselow.58b.*.06,There has been signed a treaty between Israel and Palestine.,0,0.952326774597168,0.6445546785999394,-0.9835963845252991,-1.4019731504449005,0.9987673163414001,0.7322261273012644
462,LI,,,32.3.fanselow.58b.*.07,There has been reached a deal between the two parties.,0,0.9320071339607239,0.6220455519215335,-0.8169212341308594,-1.2233364394071842,0.9676912426948547,0.6990071033916702
463,LI,,,32.3.fanselow.58b.*.08,There has been issued a verdict about the new marriage law.,0,0.7996431589126587,0.47541906696930525,-0.9951110482215881,-1.414314172166151,0.938879132270813,0.6682081615450219
464,LI,,,32.3.fanselow.58c.g.01,There has been a man considered sick.,1,0.9951525330543518,0.6919950068743796,0.9982012510299683,0.7220496011177462,0.9993844628334045,0.7328858311076972
465,LI,,,32.3.fanselow.58c.g.02,There has been a suspect considered guilty.,1,0.9955689311027527,0.6924562727298046,0.9995209574699402,0.72346401722845,0.9993205666542053,0.7328175287626619
466,LI,,,32.3.fanselow.58c.g.03,There has been a student considered dangerous.,1,0.5034032464027405,0.1472586512813369,0.9993042945861816,0.7232318053788312,0.999484658241272,0.7329929358110596
467,LI,,,32.3.fanselow.58c.g.04,There has been a criminal considered insane.,1,0.9949798583984375,0.691803726143895,0.9995093941688538,0.7234516240788418,0.9996047019958496,0.7331212575674974
468,LI,,,32.3.fanselow.58c.g.05,There has been a woman considered desperate.,1,0.9942407608032227,0.6909849891545922,0.9992253184318542,0.7231471614446511,0.999132513999939,0.7326165083348759
469,LI,,,32.3.fanselow.58c.g.06,There has been a man considered violent.,1,0.9943892955780029,0.6911495288785714,0.9988435506820679,0.722737995860935,0.9992461800575256,0.7327380125997849
470,LI,,,32.3.fanselow.58c.g.07,There has been a dog considered noisy.,1,0.9772417545318604,0.6721543025093352,0.9920372366905212,0.715443221907754,0.9980489015579224,0.7314581719237353
471,LI,,,32.3.fanselow.58c.g.08,There has been a book considered obscene.,1,0.9957021474838257,0.6926038434694087,0.9993307590484619,0.7232601690820584,0.9993941783905029,0.7328962166321756
472,LI,,,32.3.fanselow.58d.*.01,There has been considered a man sick.,0,-0.9937745928764343,-1.511243398405229,-0.996143639087677,-1.415420867649726,-0.9969891309738159,-1.4011541026191534
473,LI,,,32.3.fanselow.58d.*.02,There has been considered a suspect guilty.,0,-0.9942919611930847,-1.5118165142977409,-0.9938091039657593,-1.4129187929553608,-0.991508424282074,-1.3952954562307707
474,LI,,,32.3.fanselow.58d.*.03,There has been considered a student dangerous.,0,-0.9945880174636841,-1.5121444712836978,-0.9947306513786316,-1.4139064758733677,-0.9956198334693909,-1.3996903808164507
475,LI,,,32.3.fanselow.58d.*.04,There has been considered a criminal insane.,0,-0.9943717122077942,-1.5119048586599737,-0.9944838285446167,-1.4136419396232245,-0.9837726950645447,-1.387026285010557
476,LI,,,32.3.fanselow.58d.*.05,There has been considered. a woman desperate.,0,-0.9951050281524658,-1.5127171910131505,-0.9967327117919922,-1.416052215575388,-0.9970072507858276,-1.40117347194088
477,LI,,,32.3.fanselow.58d.*.06,There has been considered a man violent.,0,-0.9945034384727478,-1.512050778720164,-0.9960996508598328,-1.4153737225754428,-0.9974232912063599,-1.4016182017620988
478,LI,,,32.3.fanselow.58d.*.07,There has been considered a dog noisy.,0,-0.9951320886611938,-1.512747167351307,-0.9967065453529358,-1.4160241712832333,-0.9967769384384155,-1.400927277667357
479,LI,,,32.3.fanselow.58d.*.08,There has been considered a book obscene.,0,-0.9940212368965149,-1.5115166188618205,-0.9901084303855896,-1.4089525379052155,-0.9847700595855713,-1.388092425998875
480,LI,,,32.3.fanselow.59a.g.01,He gave Mary a book.,1,0.9977697730064392,0.6948942601969832,0.9996934533119202,0.7236488923571424,0.999616265296936,0.7331336182530728
481,LI,,,32.3.fanselow.59a.g.02,She baked Jason a pie.,1,0.9973716735839844,0.6944532646847611,0.9998056888580322,0.7237691825669998,0.9993849992752075,0.7328864045415642
482,LI,,,32.3.fanselow.59a.g.03,He sent his mother a card.,1,0.9979397654533386,0.6950825697045228,0.9998001456260681,0.7237632415210536,0.9997135400772095,0.7332376009276041
483,LI,,,32.3.fanselow.59a.g.04,She wrote her boyfriend a poem.,1,0.9977979063987732,0.694925425024318,0.9998103976249695,0.7237742292619435,0.9995711445808411,0.7330853860933789
484,LI,,,32.3.fanselow.59a.g.05,He served the guests the wine.,1,0.9968972206115723,0.69392768835937,0.9998252391815186,0.7237901359333478,0.9993257522583008,0.7328230719567086
485,LI,,,32.3.fanselow.59a.g.06,She taught the students math.,1,0.9976520538330078,0.6947638565232838,0.9997935891151428,0.7237562144774613,0.9992671608924866,0.7327604402354682
486,LI,,,32.3.fanselow.59a.g.07,He offered Annie a loan.,1,0.9972913861274719,0.6943643260779393,0.9997273683547974,0.7236852413371789,0.9995749592781067,0.7330894638453214
487,LI,,,32.3.fanselow.59a.g.08,She picked Matt some flowers.,1,0.9970495104789734,0.6940963877954723,0.9997328519821167,0.7236911185009107,0.9983657598495483,0.7317968801944517
488,LI,,,32.3.fanselow.59b.*.01,He gave a book Mary.,0,-0.9951700568199158,-1.5127892266627738,-0.9968294501304626,-1.4161558964094818,-0.9968287348747253,-1.40098264589295
489,LI,,,32.3.fanselow.59b.*.02,She baked a pie Jason.,0,-0.9928516745567322,-1.5102210336034254,-0.9958758354187012,-1.4151338448600872,-0.9963376522064209,-1.4004576990452389
490,LI,,,32.3.fanselow.59b.*.03,He sent a card his mother.,0,-0.9020446538925171,-1.4096293564182754,0.9947611093521118,0.7183625752270736,-0.9936793446540833,-1.3976160793752463
491,LI,,,32.3.fanselow.59b.*.04,She wrote a poem her boyfriend.,0,-0.9907625317573547,-1.507906781065114,-0.9968032836914062,-1.416127852117327,-0.9974127411842346,-1.4016069242293832
492,LI,,,32.3.fanselow.59b.*.05,He served the wine the guests.,0,-0.9940277338027954,-1.5115238158240651,-0.9884399771690369,-1.407164346957615,-0.9935504198074341,-1.3974782641025676
493,LI,,,32.3.fanselow.59b.*.06,She taught math the students.,0,-0.9944183230400085,-1.511956491912041,-0.9961012601852417,-1.4153754473952338,-0.9975117444992065,-1.4017127546352635
494,LI,,,32.3.fanselow.59b.*.07,He offered a loan Annie.,0,-0.9928605556488037,-1.5102308716527324,-0.9962132573127747,-1.4154954820762333,-0.997353196144104,-1.4015432730701571
495,LI,,,32.3.fanselow.59b.*.08,She picked some flowers Matt.,0,-0.9008868336677551,-1.408346778513662,-0.9958724975585938,-1.4151302674560764,-0.9966651797294617,-1.400807812278419
496,LI,,,32.4.lopez.10a.*.01,We proclaimed to the public John to be a hero.,0,-0.9719662666320801,-1.4870851769651436,-0.9948034882545471,-1.4139845399394568,-0.9974257349967957,-1.401620814071937
497,LI,,,32.4.lopez.10a.*.02,We proved to the authorities Susan to be the thief.,0,-0.9847363233566284,-1.5012312354337047,-0.9937970638275146,-1.4129058887480368,-0.9944766163825989,-1.39846832953121
498,LI,,,32.4.lopez.10a.*.03,We believed with all our hearts Ben to be innocent.,0,0.9964728355407715,0.6934575748622865,0.9991394877433777,0.7230551710558063,0.9994586706161499,0.7329651561259519
499,LI,,,32.4.lopez.10a.*.04,We alleged to the police Carrie to be guilty.,0,-0.9921375513076782,-1.5094299620010998,-0.9959424734115601,-1.4152052651758709,-0.9243332743644714,-1.3234880285414148
500,LI,,,32.4.lopez.10a.*.05,We proclaimed in the newspaper Ralph to be generous.,0,-0.9873501062393188,-1.504126659180068,-0.9946057200431824,-1.413772578751827,-0.9825912714004517,-1.385763392491018
501,LI,,,32.4.lopez.10a.*.06,We proved to the manager Amelia to be responsible.,0,-0.9753470420837402,-1.490830238419438,-0.9780656695365906,-1.3960455197637114,-0.9936414957046509,-1.3975756204301928
502,LI,,,32.4.lopez.10a.*.07,We believed without hesitation Kenneth to be trustworthy.,0,0.9951947927474976,0.6920418201425583,0.9988685250282288,0.7227647625088003,0.9972841143608093,0.7306406463741563
503,LI,,,32.4.lopez.10a.*.08,We alleged to the judge Ellen to be a liar.,0,-0.9942672252655029,-1.5117891130194698,-0.9965827465057373,-1.4158914879237674,-0.9967797994613647,-1.4009303359813137
504,LI,,,32.4.lopez.14b.*.01,I expected there three men.,0,-0.9932047724723816,-1.5106121785973472,-0.9965890049934387,-1.4158981955562875,-0.9955953359603882,-1.3996641940031955
505,LI,,,32.4.lopez.14b.*.02,We consider there three problems.,0,0.9951473474502563,0.6919892625100192,-0.9950767755508423,-1.4142774398928275,0.9990182518959045,0.7324943669212259
506,LI,(would be OK if read as 'their'),,32.4.lopez.14b.*.03,Jack expects there flowers.,0,0.5312390923500061,0.17809387095071585,-0.9965656399726868,-1.415873153728213,-0.9971445202827454,-1.4013202072959325
507,LI,,,32.4.lopez.14b.*.04,Mrs. Price expects there a cake.,0,-0.9903826117515564,-1.5074859238417417,-0.9955878853797913,-1.4148252298819555,-0.9958305954933167,-1.3999156766112688
508,LI,,,32.4.lopez.14b.*.05,Mr. Simpson considers there danger.,0,0.9933759570121765,0.6900270008499314,0.999593198299408,0.7235414424723944,0.9363861083984375,0.6655432232209091
509,LI,,,32.4.lopez.14b.*.06,Ms. Wiggins expected there fireworks.,0,-0.9245806932449341,-1.4345937036569412,-0.9951052069664001,-1.4143079117091324,-0.9943875670433044,-1.3983731395093042
510,LI,,,32.4.lopez.14b.*.07,Mr. Telford expected there trouble.,0,-0.9278690814971924,-1.438236422987573,-0.9959142208099365,-1.4151749850062094,-0.9962018728256226,-1.4003125565620387
511,LI,,,32.4.lopez.14b.*.08,Miss Warrington expects there a party.,0,-0.9874774813652039,-1.5042677592563696,-0.9955779314041138,-1.4148145615521381,-0.9964446425437927,-1.4005720672442485
512,LI,,,32.4.lopez.14b.g.01,I expected there to be three men.,1,0.9975222945213318,0.6946201153599199,0.99940025806427,0.7233346557441369,0.9992780089378357,0.7327720363425544
513,LI,,,32.4.lopez.14b.g.02,We consider there to be three problems.,1,0.9958199262619019,0.6927343131702847,0.9996274709701538,0.7235781747457178,0.9995328783988953,0.7330444811442066
514,LI,,,32.4.lopez.14b.g.03,Jack expects there to be flowers.,1,0.9974475502967834,0.6945373172805178,0.9993796348571777,0.7233125524979284,0.9995911121368408,0.7331067305762025
515,LI,,,32.4.lopez.14b.g.04,Mrs. Price expects there to be a cake.,1,0.9973776340484619,0.6944598674024168,0.9996947050094604,0.7236502338836464,0.999506413936615,0.7330161917401061
516,LI,,,32.4.lopez.14b.g.05,Mr. Simpson considers there to be danger.,1,0.9976165890693665,0.6947245703532325,0.9995870590209961,0.7235348626043034,0.999527096748352,0.733038300801419
517,LI,,,32.4.lopez.14b.g.06,Ms. Wiggins expected there to be fireworks.,1,0.9972851872444153,0.6943574592515774,0.9997949600219727,0.7237576837683942,0.9994268417358398,0.7329311323831825
518,LI,,,32.4.lopez.14b.g.07,Mr. Telford expected there to be trouble.,1,0.997672975063324,0.6947870320622551,0.9996591806411743,0.7236121600838189,0.9995520114898682,0.7330649336187928
519,LI,,,32.4.lopez.14b.g.08,Miss Warrington expects there to be a party.,1,0.9976613521575928,0.6947741567628266,0.999630331993103,0.7235812410920127,0.999656617641449,0.7331767532228386
520,LI,,,32.4.lopez.9a.g.01,We proclaimed John to the public to be a hero.,1,0.997805118560791,0.6949334143126813,0.9996842741966248,0.7236390544961131,0.9997111558914185,0.7332350523326402
521,LI,,,32.4.lopez.9a.g.02,We proved Susan to the authorities to be the thief.,1,0.9973695874214172,0.6944509537335817,0.9997287392616272,0.7236867106281119,0.9995690584182739,0.7330831560727854
522,LI,,,32.4.lopez.9a.g.03,We believed Ben with all our hearts to be innocent.,1,0.9969035983085632,0.6939347532672616,0.9993650317192078,0.7232969013553818,0.9995525479316711,0.7330655070526597
523,LI,"(many don't like 'allege'+DP, and I don't think it can take a goal argument either, so this control should come out unacceptable)",,32.4.lopez.9a.g.04,We alleged Carrie to the police to be guilty.,1,-0.986284613609314,-1.5029463573719408,-0.9929522275924683,-1.41200042224006,0.9956066012382507,0.7288474549574817
524,LI,,,32.4.lopez.9a.g.05,We proclaimed Ralph in the newspaper to be generous.,1,0.9141374826431274,0.6022504063083132,0.9966827630996704,0.7204221378217663,0.9808413982391357,0.7130640700602672
525,LI,,,32.4.lopez.9a.g.06,We proved Amelia to the manager to be responsible.,1,-0.8934441208839417,-1.4001020970313833,0.977603554725647,0.6999736964969909,0.999320924282074,0.7328179110519065
526,LI,,,32.4.lopez.9a.g.07,We believed Kenneth without hesitation to be trustworthy.,1,0.9975509643554688,0.6946518744318436,0.999333918094635,0.7232635548394256,0.999291181564331,0.7327861173297305
527,LI,"(many don't like 'allege'+DP, and I don't think it can take a goal argument either, so this control should come out unacceptable)",,32.4.lopez.9a.g.08,We alleged Ellen to the judge to be a liar.,1,0.7866257429122925,0.460998995718034,-0.9945312142372131,-1.4136927259837324,0.9965096712112427,0.729812799014973
528,LI,,,33.1.denDikken.5a.g.01,I know who would buy that book.,1,0.9977744221687317,0.6948994103167546,0.9997744560241699,0.7237357082866146,0.9990625381469727,0.7325417070726824
529,LI,,,33.1.denDikken.5a.g.02,I told Mandy who would win the election.,1,0.9977946281433105,0.6949217935296073,0.9993150234222412,0.7232433041774369,0.9996091723442078,0.7331260361830548
530,LI,,,33.1.denDikken.5a.g.03,I confirmed who would attend the party.,1,0.994539737701416,0.6913161814722005,0.9991443753242493,0.7230604093973932,-0.9733582735061646,-1.3758937036334087
531,LI,,,33.1.denDikken.5a.g.04,I realized who should speak at the conference.,1,0.9973176121711731,0.6943933780356243,0.9995733499526978,0.723520169694974,0.9993859529495239,0.7328874239795498
532,LI,,,33.1.denDikken.5a.g.05,I figured out who stole the candy bar.,1,0.9978166222572327,0.6949461575577567,0.9998087882995605,0.7237725044421526,0.999649167060852,0.7331687888635761
533,LI,,,33.1.denDikken.5a.g.06,I proved who committed the crime.,1,-0.7857022881507874,-1.2807508444701279,0.9962261915206909,0.7199328000588834,0.8460427522659302,0.5689699513985738
534,LI,,,33.1.denDikken.5a.g.07,I guessed who would win the game.,1,0.9977828860282898,0.6949087861758256,0.9997735023498535,0.723734686171183,0.9993630051612854,0.7328628937530212
535,LI,,,33.1.denDikken.5a.g.08,I established who would head the committee.,1,0.9954143166542053,0.6922849982338165,0.9997290968894958,0.7236870939213987,-0.8264232277870178,-1.2188262808818138
536,LI,,,33.1.denDikken.5b.*.01,I know who the hell would buy that book.,0,0.9976861476898193,0.6948016240682742,0.9997574687004089,0.7237175018554891,0.9984882473945618,0.7319278142607274
537,LI,(past tns arguably worsens 'the hell'),,33.1.denDikken.5b.*.02,I told Mandy who the hell would win the election.,0,0.9980054497718811,0.6951553316530883,0.9996492862701416,0.7236015556362159,0.9994648694992065,0.7329717824728583
538,LI,(past tns arguably worsens 'the hell'),,33.1.denDikken.5b.*.03,I confirmed who the hell would attend the party.,0,0.9808588027954102,0.6761610956915003,0.9950920939445496,0.7187173131640565,0.991910994052887,0.7248970053335243
539,LI,(past tns arguably worsens 'the hell'),,33.1.denDikken.5b.*.04,I realized who the hell should speak at the conference.,0,0.9964603185653687,0.6934437091552096,0.9990209341049194,0.7229281093312143,0.9992563128471375,0.7327488441283819
540,LI,(past tns arguably worsens 'the hell'),,33.1.denDikken.5b.*.05,I figured out who the hell stole the candy bar.,0,0.9974619150161743,0.694553229830068,0.9996030926704407,0.7235520469199973,0.9995107054710388,0.7330207792110414
541,LI,(past tns arguably worsens 'the hell'),,33.1.denDikken.5b.*.06,I proved who the hell committed the crime.,0,0.9938735961914062,0.6905782617470031,0.9990013241767883,0.7229070920826519,0.9947406649589539,0.7279218052665547
542,LI,(past tns arguably worsens 'the hell'),,33.1.denDikken.5b.*.07,I guessed who the hell would win the game.,0,0.9976433515548706,0.6947542165555065,0.9995251893997192,0.7234685528656778,0.9990316033363342,0.7325086390530244
543,LI,(past tns arguably worsens 'the hell'),,33.1.denDikken.5b.*.08,I established who the hell would head the committee.,0,0.9819886684417725,0.6774127068503086,0.9995840191841125,0.7235316046113651,0.9983542561531067,0.7317845832237503
544,LI,,,33.1.denDikken.62a.g.01,I don't think that I will invite any linguists to the party.,1,0.9975387454032898,0.6946383388606495,0.9995051026344299,0.7234470245593995,0.9996180534362793,0.7331355296992957
545,LI,,,33.1.denDikken.62a.g.02,I don't think that I will invite any reporters to the event.,1,0.9976020455360413,0.6947084597221527,0.9995668530464172,0.7235132065335962,0.9996721148490906,0.7331933190901045
546,LI,,,33.1.denDikken.62a.g.03,I don't believe that I will invite any doctors to the ceremony.,1,0.9979211688041687,0.6950619692254372,0.9996914267539978,0.7236467203618502,0.9995245337486267,0.7330355610618327
547,LI,,,33.1.denDikken.62a.g.04,I don't think that I will invite any parents to the assembly.,1,0.997530460357666,0.6946291610831081,0.9995257258415222,0.723469127805608,0.9995842576026917,0.7330994033656809
548,LI,,,33.1.denDikken.62a.g.05,I don't believe that I will take any students to the conference.,1,0.9976673722267151,0.6947808255076589,0.9996198415756226,0.7235699978222649,0.9986192584037781,0.7320678595539996
549,LI,,,33.1.denDikken.62a.g.06,I don't think that I will take any actors to the game.,1,0.9976061582565308,0.6947130155973351,0.9991854429244995,0.7231044242431669,0.9992979764938354,0.7327933808253779
550,LI,,,33.1.denDikken.62a.g.07,I don't believe that I will take any children to the concert.,1,0.9971577525138855,0.6942162931480993,0.9996179938316345,0.7235680174736162,0.994472324848175,0.7276349609033559
551,LI,,,33.1.denDikken.62a.g.08,I don't think that I will take any musicians to the office.,1,0.9972454905509949,0.6943134851519907,0.9994996786117554,0.7234412112778822,0.9994323253631592,0.7329369941515997
552,LI,,,33.1.denDikken.62b.*.01,"I don't think that any linguists, I will invite to the party.",0,-0.9880127906799316,-1.504860749329025,-0.968165934085846,-1.3854353227614622,0.998941957950592,0.7324128118823777
553,LI,,,33.1.denDikken.62b.*.02,"I don't think that any reporters, I will invite to the event.",0,-0.8192542195320129,-1.3179180703712918,-0.9843920469284058,-1.402825914125935,0.9993504881858826,0.7328495136294602
554,LI,,,33.1.denDikken.62b.*.03,"I don't believe that any doctors, I will invite to the ceremony.",0,-0.9788795113563538,-1.4947433390380693,0.825340986251831,0.5367838965661134,0.9988191723823547,0.7322815592417314
