dataset,phenomenon,gramm_id,gramm_sentence,ungramm_id,ungramm_sentence,gramm_judgement,ungramm_judgement,human_judge_delta,norm_human_judge_delta,bert-base-uncased_acc_gramm,bert-base-uncased_acc_zscores_gramm,bert-large-uncased_acc_gramm,bert-large-uncased_acc_zscores_gramm,bert-large-cased_acc_gramm,bert-large-cased_acc_zscores_gramm,bert-base-uncased_acc_ungramm,bert-base-uncased_acc_zscores_ungramm,bert-large-uncased_acc_ungramm,bert-large-uncased_acc_zscores_ungramm,bert-large-cased_acc_ungramm,bert-large-cased_acc_zscores_ungramm,bert-base-uncased_mlm_gramm,bert-base-uncased_mlm_zscores_gramm,bert-large-uncased_mlm_gramm,bert-large-uncased_mlm_zscores_gramm,bert-large-cased_mlm_gramm,bert-large-cased_mlm_zscores_gramm,bert-base-uncased_mlm_ungramm,bert-base-uncased_mlm_zscores_ungramm,bert-large-uncased_mlm_ungramm,bert-large-uncased_mlm_zscores_ungramm,bert-large-cased_mlm_ungramm,bert-large-cased_mlm_zscores_ungramm,slor_gramm,slor_zscores_gramm,slor_ungramm,slor_zscores_ungramm,logProb_gramm,logProb_zscores_gramm,logProb_ungramm,logProb_zscores_ungramm,bert-base-uncased_acc_zscore-delta,bert-large-uncased_acc_zscore-delta,bert-large-cased_acc_zscore-delta,bert-base-uncased_mlm_zscore-delta,bert-large-uncased_mlm_zscore-delta,bert-large-cased_mlm_zscore-delta,slor_zscore-delta,logProb_zscore-delta
LI,,32.3.fanselow.58a.g.04,There has been an announcement made in the newspaper.,32.3.fanselow.58b.*.04,There has been made an announcement in the newspaper.,0.51363,-0.27729000000000004,0.7909200000000001,0.417785088309256,-0.8337327241897583,-1.3339566658014972,0.9996654987335204,0.7236189315985533,0.9996710419654846,0.7331921722223708,-0.9927023649215698,-1.5100556355261507,-0.9959308505058287,-1.415192808144048,-0.9526081085205078,-1.3537126445129242,-14.128993960795924,1.3134858613339364,-12.494072034998679,1.4209062727043318,-14.426993260742163,1.2127430041387004,-15.555595345795155,1.2110284736287296,-12.686160836368801,1.4074376782534956,-13.894606713205574,1.2512947765113678,0.909863636,1.3145953980368184,1.084645455,1.8612611395702248,-18.3024,0.747657752116661,-16.3798,0.9611890248649504,0.17609896972465355,2.138811739742601,2.086904816735295,0.10245738770520685,0.013468594450836147,-0.03855177237266738,-0.5466657415334064,-0.21353127274828942
LI,,32.3.fanselow.58a.g.05,There has been another story written about the new healthcare law.,32.3.fanselow.58b.*.05,There has been written another story about the new healthcare law.,1.179769,-0.39561999999999997,1.575389,0.6187740597405359,0.9965856075286864,0.6935824982803317,0.9996596574783324,0.7236126711415347,0.999075710773468,0.7325557880598585,-0.8465559482574463,-1.3481616205115463,-0.9957505464553832,-1.414999564445259,0.6721651554107666,0.3831020675413558,-34.73860018380219,-0.16667982296009232,-31.71670838935825,0.07308228980637511,-32.47116739943158,-0.0938919911787183,-38.37576252408326,-0.427897957165924,-38.40144926682115,-0.39562834426122784,-37.60135757736862,-0.465385081835241,0.603569231,0.3565972550099486,0.630676923,0.4413820835076951,-30.2757,-0.5821425121073559,-29.9233,-0.5430036269952696,2.041744118791878,2.138612235586794,0.34945372051850276,0.2612181342058317,0.46871063406760294,0.3714930906565227,-0.08478482849774649,-0.0391388851120863
LI,,32.3.fanselow.58a.g.06,There has been a treaty signed between Israel and Palestine.,32.3.fanselow.58b.*.06,There has been signed a treaty between Israel and Palestine.,0.8977360000000001,-0.02166,0.9193960000000001,0.45070195193752566,0.9962786436080932,0.6932424583210649,0.9996712207794191,0.7236250642911429,0.9994311928749084,0.7329357835689918,0.952326774597168,0.6445546785999394,-0.9835963845252992,-1.4019731504449005,0.9987673163414,0.7322261273012644,-6.24291088982136,1.8798581354494168,-11.379623456770787,1.4990475064951598,-6.8277695479337135,1.7630265230231332,-9.716155644971877,1.630412433086157,-12.574363996332975,1.415276481393436,-10.43305089068599,1.501956842903805,1.215591667,2.2708220910097485,1.5567083330000002,3.3377339485199022,-20.7195,0.47920542747300615,-16.6261,0.9338340095326378,0.04868777972112548,2.1255982147360433,0.0007096562677274543,0.2494457023632599,0.08377102510172385,0.2610696801193282,-1.0669118575101537,-0.4546285820596317
LI,,32.3.fanselow.58a.g.07,There has been a deal reached between the two parties.,32.3.fanselow.58b.*.07,There has been reached a deal between the two parties.,1.0322,-0.23825,1.27045,0.5406455728796362,0.9976267814636229,0.6947358610004237,0.9996483325958252,0.7236005335207844,0.999694049358368,0.7332167661637734,0.932007133960724,0.6220455519215335,-0.8169212341308594,-1.2233364394071842,0.9676912426948548,0.6990071033916702,-11.858801026304716,1.4765293296079505,-11.650971153232605,1.4800215557226788,-10.46598993241787,1.4995716240343633,-10.151007241569461,1.5991817339607313,-12.040009540505707,1.4527435456220656,-14.810224112123251,1.1849920614881222,1.011016667,1.6309721071038334,1.197825,2.2152532209424787,-19.2367,0.6438908384951448,-16.995,0.8928625716272784,0.07269030907889018,1.9469369729279684,0.034209662772103244,-0.1226524043527808,0.027278010100613148,0.3145795625462411,-0.5842811138386452,-0.2489717331321336
LI,,32.3.fanselow.58a.g.08,There has been a verdict issued about the new marriage law.,32.3.fanselow.58b.*.08,There has been issued a verdict about the new marriage law.,0.907992,0.06740800000000001,0.840584,0.43050951244477065,0.9968868494033812,0.6939161996306492,0.9994211792945862,0.7233570784014178,0.9990455508232116,0.7325235483335638,0.7996431589126587,0.4754190669693053,-0.995111048221588,-1.4143141721661507,0.938879132270813,0.6682081615450219,-30.944050029735077,0.10584178005399396,-31.334902691036405,0.09985316907177673,-29.500612856354564,0.12121513933612213,-34.534993072971695,-0.15205692064606735,-31.89128540083766,0.06084156077228287,-30.50456648226827,0.04851572227153241,0.517646154,0.08785532938073326,0.591476923,0.31877609856763944,-29.6669,-0.5145268672258626,-28.7071,-0.40792782656019744,0.2184971326613439,2.1376712505675686,0.06431538678854187,0.2578987007000613,0.039011608299493856,0.07269941706458971,-0.23092076918690618,-0.10659904066566517
LI,,32.3.fanselow.58c.g.01,There has been a man considered sick.,32.3.fanselow.58d.*.01,There has been considered a man sick.,-0.56258,-0.8496100000000001,0.2870300000000001,0.28868332289276705,0.9951525330543518,0.6919950068743796,0.9982012510299684,0.7220496011177462,0.9993844628334044,0.7328858311076972,-0.9937745928764344,-1.5112433984052291,-0.996143639087677,-1.415420867649726,-0.996989130973816,-1.4011541026191534,-22.834769141860303,0.6882439455613948,-24.66840689588571,0.5672845218245272,-22.77481729723513,0.6082509981872515,-38.700536176562316,-0.4512229450555862,-36.863422572612755,-0.28778729548015464,-36.18792140856385,-0.3630337551625633,0.754166667,0.8276214124136984,0.7584888890000001,0.8411400421443,-17.3077,0.8581329195996128,-17.2688,0.8624533016395113,2.203238405279609,2.1374704687674724,2.1340399337268505,1.139466890616981,0.8550718173046818,0.9712847533498148,-0.013518629730601694,-0.004320382039898485
LI,,32.3.fanselow.58c.g.02,There has been a suspect considered guilty.,32.3.fanselow.58d.*.02,There has been considered a suspect guilty.,-0.39663000000000004,-0.8521700000000001,0.45554000000000006,0.3318573062826588,0.9955689311027528,0.6924562727298046,0.9995209574699402,0.7234640172284499,0.9993205666542052,0.7328175287626619,-0.9942919611930848,-1.5118165142977409,-0.9938091039657592,-1.4129187929553608,-0.9915084242820741,-1.395295456230771,-26.02453150623478,0.4591577251983263,-23.808162518762398,0.6276018467359434,-23.221111258491874,0.5759334588255276,-28.593166191130877,0.27468040549939515,-28.780693221604448,0.2789453974624307,-33.19452255778015,-0.14627239699153102,0.657377778,0.5248944464162819,0.7908,0.9421996234877298,-19.4591,0.6191902481179371,-18.2583,0.7525556659459545,2.2042727870275454,2.136382810183811,2.128112984993433,0.18447731969893116,0.34865644927351275,0.7222058558170587,-0.4173051770714479,-0.13336541782801736
LI,,32.3.fanselow.58c.g.03,There has been a student considered dangerous.,32.3.fanselow.58d.*.03,There has been considered a student dangerous.,-0.65673,-0.98205,0.32531999999999994,0.29849361203880553,0.5034032464027405,0.1472586512813369,0.9993042945861816,0.7232318053788312,0.999484658241272,0.7329929358110596,-0.994588017463684,-1.5121444712836978,-0.9947306513786316,-1.4139064758733677,-0.9956198334693908,-1.3996903808164507,-29.819870908278972,0.18657943901623408,-21.607096480423934,0.7819328937227406,-22.162311051040888,0.6526044881268046,-41.66858538705856,-0.6643859013554715,-35.23496005102061,-0.17360520300382248,-36.54367914423347,-0.3887952837151005,0.8622777779999999,1.1657609340238686,0.7531111109999999,0.8243199460096322,-17.0207,0.8900082318219986,-18.0032,0.7808880427680123,1.6594031225650347,2.137138281252199,2.13268331662751,0.8509653403717056,0.955538096726563,1.0413997718419052,0.3414409880142364,0.10912018905398635
LI,,32.3.fanselow.58c.g.04,There has been a criminal considered insane.,32.3.fanselow.58d.*.04,There has been considered a criminal insane.,-0.4934,-1.2465,0.7530999999999999,0.4080952179644354,0.9949798583984376,0.6918037261438951,0.9995093941688538,0.7234516240788418,0.9996047019958496,0.7331212575674974,-0.9943717122077942,-1.5119048586599737,-0.9944838285446168,-1.4136419396232245,-0.9837726950645448,-1.3870262850105572,-26.207451421767477,0.4460205609548281,-21.544490759624747,0.7863225877482749,-22.834669658914212,0.6039169017791153,-29.869222436100245,0.18303505116339935,-34.280270855640985,-0.10666573798843344,-33.01135414093733,-0.13300859995409572,0.636733333,0.4603247394579707,0.844777778,1.1110261193184867,-20.4196,0.5125134627883147,-18.5472,0.7204693324928279,2.2037085848038687,2.1370935637020665,2.1201475425780547,0.26298550979142876,0.8929883257367084,0.736925501733211,-0.650701379860516,-0.20795586970451319
LI,,32.3.fanselow.58c.g.05,There has been a woman considered desperate.,32.3.fanselow.58d.*.05,There has been considered. a woman desperate.,-0.67195,-0.91384,0.24188999999999994,0.2771179937715296,0.9942407608032228,0.6909849891545922,0.9992253184318542,0.7231471614446511,0.9991325139999391,0.7326165083348759,-0.9951050281524658,-1.5127171910131505,-0.9967327117919922,-1.416052215575388,-0.9970072507858276,-1.4011734719408797,-27.262738282792267,0.3702306898688088,-30.523174613132138,0.1567687008865842,-28.58556822501123,0.1874763784707478,-48.1598101281561,-1.130580548979916,-54.184650947107,-1.5022912056631723,-51.3214572891593,-1.4589003452593294,0.617755556,0.40096787616568147,0.28006,-0.6552437629480867,-19.1455,0.6540198575706905,-23.3283,0.1894621712856883,2.2037021801677428,2.1391993770200393,2.133789980275756,1.5008112388487247,1.6590599065497564,1.6463767237300773,1.0562116391137681,0.46455768628500216
LI,,32.3.fanselow.58c.g.06,There has been a man considered violent.,32.3.fanselow.58d.*.06,There has been considered a man violent.,-0.6205,-0.9714799999999999,0.35097999999999985,0.3050679661648789,0.9943892955780028,0.6911495288785714,0.998843550682068,0.722737995860935,0.9992461800575256,0.7327380125997849,-0.9945034384727478,-1.512050778720164,-0.9960996508598328,-1.4153737225754428,-0.99742329120636,-1.4016182017620988,-24.742813216522336,0.5512097231276519,-27.897002740413882,0.34090668113084704,-28.37311003729701,0.20286113927916236,-40.21841309964657,-0.5602356700063011,-38.25162395089865,-0.38512311748988504,-38.27058622986078,-0.5138460183399746,0.640988889,0.47363485769387775,0.738733333,0.7793505165979113,-18.4384,0.7325530745478646,-17.5587,0.8302559043807316,2.2032003075987356,2.138111718436378,2.1343562143618837,1.1114453931339532,0.726029798620732,0.716707157619137,-0.30571565890403357,-0.09770282983286704
LI,,32.3.fanselow.58c.g.07,There has been a dog considered noisy.,32.3.fanselow.58d.*.07,There has been considered a dog noisy.,-0.9812299999999999,-0.9797399999999999,-0.0014899999999999913,0.21476155155782214,0.9772417545318604,0.6721543025093352,0.9920372366905212,0.7154432219077541,0.9980489015579224,0.7314581719237353,-0.9951320886611938,-1.5127471673513069,-0.9967065453529358,-1.416024171283233,-0.9967769384384156,-1.400927277667357,-33.18461605580524,-0.055073906994990734,-34.244111840613186,-0.10413039440943513,-37.90705877216533,-0.487521859953297,-42.68177909776568,-0.7371526755433805,-39.95002156170085,-0.5042088136522971,-42.85167887061834,-0.8455772416809437,0.595833333,0.33240165823224926,0.802277778,0.9780987121768449,-20.2586,0.5303947354984334,-18.4006,0.7367512864015447,2.184901469860642,2.131467393190987,2.132385449591092,0.6820787685483898,0.40007841924286197,0.3580553817276467,-0.6456970539445956,-0.20635655090311134
LI,,32.3.fanselow.58c.g.08,There has been a book considered obscene.,32.3.fanselow.58d.*.08,There has been considered a book obscene.,-0.29301,-0.94714,0.65413,0.38273809295050404,0.9957021474838256,0.6926038434694087,0.999330759048462,0.7232601690820584,0.9993941783905028,0.7328962166321756,-0.9940212368965148,-1.5115166188618203,-0.9901084303855896,-1.4089525379052157,-0.9847700595855712,-1.388092425998875,-20.432473340071734,0.8607749377043574,-15.969585670158267,1.1772154207315448,-33.47600876109209,-0.16665569196083638,-32.165114807896316,0.018145869546164584,-37.87005709810183,-0.3583689852367502,-46.948461257852614,-1.142238047224973,0.5176222220000001,0.08778047717584604,0.755066667,0.8304363457414037,-20.6902,0.4824595969786364,-18.5532,0.7198029496589103,2.204120462331229,2.132212706987274,2.1209886426310507,0.8426290681581928,1.535584405968295,0.9755823552641365,-0.7426558685655577,-0.23734335268027396
LI,,32.3.fanselow.59a.g.01,He gave Mary a book.,32.3.fanselow.59b.*.01,He gave a book Mary.,1.1241459999999999,-0.58924,1.7133859999999999,0.6541303008292242,0.9977697730064392,0.6948942601969832,0.9996934533119202,0.7236488923571424,0.9996162652969359,0.7331336182530728,-0.9951700568199158,-1.5127892266627738,-0.9968294501304626,-1.4161558964094818,-0.9968287348747252,-1.40098264589295,-24.56104140728712,0.564264431281254,-22.880534157156944,0.6926439007986588,-22.43581797555089,0.632798997652173,-39.23718038201332,-0.4897643091645777,-41.49721097946167,-0.612692320539791,-33.48813316971064,-0.16753365824938785,0.475585714,-0.04369726432365748,0.444442857,-0.14110289331172643,-15.1137,1.1018069092021028,-15.3317,1.077594999569768,2.2076834868597572,2.1398047887666243,2.134116264146023,1.0540287404458317,1.3053362213384498,0.8003326559015608,0.09740562898806895,0.02421190963233477
LI,,32.3.fanselow.59a.g.02,She baked Jason a pie.,32.3.fanselow.59b.*.02,She baked a pie Jason.,1.094615,-0.67548,1.770095,0.6686597259319326,0.9973716735839844,0.6944532646847611,0.9998056888580322,0.7237691825669998,0.9993849992752076,0.7328864045415642,-0.9928516745567322,-1.5102210336034254,-0.9958758354187012,-1.4151338448600872,-0.9963376522064208,-1.4004576990452389,-19.34211795590818,0.939083402497952,-18.028320435434576,1.0328641444595,-19.86345221847296,0.8190720347621073,-28.96635877341032,0.2478780082121299,-33.72544167935848,-0.06776305802198405,-29.784159548580647,0.10068263793032456,0.21657142899999998,-0.8538172012106289,0.250114286,-0.7489050833486788,-21.0336,0.44432028611742636,-20.7988,0.4703980676847302,2.2046742982881864,2.1389030274270873,2.1333441035868033,0.6912053942858221,1.100627202481484,0.7183893968317827,-0.1049121178619501,-0.026077781567303837
LI,,32.3.fanselow.59a.g.03,He sent his mother a card.,32.3.fanselow.59b.*.03,He sent a card his mother.,1.3664459999999998,-0.32477,1.6912159999999998,0.6484501203547485,0.9979397654533386,0.6950825697045228,0.999800145626068,0.7237632415210536,0.9997135400772096,0.7332376009276041,-0.9020446538925172,-1.4096293564182754,0.9947611093521118,0.7183625752270736,-0.9936793446540833,-1.3976160793752463,-14.093816322274506,1.3160122916223411,-6.399870094843209,1.8482103833448031,-8.693303173407912,1.627937407763519,-30.21400071308017,0.15827334690016945,-14.62228483054787,1.2716834401191979,-18.78482074104249,0.8971791082490372,0.8392375,1.0936977713329836,0.767675,0.8698714754841895,-14.4778,1.1724323832167898,-15.0503,1.1088483544804975,2.104711926122798,0.005400666293980061,2.1308536803028506,1.1577389447221718,0.5765269432256053,0.7307582995144817,0.2238262958487941,0.06358402873629232
LI,,32.3.fanselow.59a.g.04,She wrote her boyfriend a poem.,32.3.fanselow.59b.*.04,She wrote a poem her boyfriend.,1.263261,-0.27073,1.5339909999999999,0.6081674692451662,0.9977979063987732,0.694925425024318,0.9998103976249696,0.7237742292619435,0.9995711445808412,0.7330853860933789,-0.9907625317573548,-1.507906781065114,-0.9968032836914062,-1.4161278521173268,-0.9974127411842346,-1.4016069242293832,-9.564265183173118,1.6413210864050702,-12.391939385328444,1.4280674566400224,-12.256596729159355,1.3699081944147695,-20.55348564311862,0.8520839294235958,-18.285058019682765,1.0148626036207735,-20.540465250611305,0.7700474070191736,0.71715,0.711844246170508,1.00575,1.6144995332546932,-17.683,0.8164506733380749,-15.3742,1.072874787829519,2.202832206089432,2.13990208137927,2.134692310322762,0.7892371569814745,0.4132048530192489,0.5998607873955959,-0.9026552870841852,-0.2564241144914442
LI,,32.3.fanselow.59a.g.05,He served the guests the wine.,32.3.fanselow.59b.*.05,He served the wine the guests.,1.036824,-0.83975,1.876574,0.6959407334529835,0.9968972206115724,0.6939276883593699,0.9998252391815186,0.7237901359333478,0.9993257522583008,0.7328230719567086,-0.9940277338027954,-1.5115238158240651,-0.9884399771690368,-1.407164346957615,-0.993550419807434,-1.3974782641025676,-16.47680015861988,1.1448682696250472,-17.819128347560767,1.0475319614993246,-14.328022427856922,1.2199097912008077,-26.836888272315264,0.4008149021698032,-25.25543041341007,0.5261244873287901,-23.0416917540133,0.5889257854120655,0.4103375,-0.24777434450349226,0.3492375,-0.43887704041771175,-17.3429,0.8542234736406303,-17.8317,0.7999354854374866,2.205451504183435,2.130954482890963,2.130301336059276,0.744053367455244,0.5214074741705345,0.6309840057887421,0.1911026959142195,0.05428798820314373
LI,,32.3.fanselow.59a.g.06,She taught the students math.,32.3.fanselow.59b.*.06,She taught math the students.,1.404115,-0.7084600000000001,2.112575,0.756406600487568,0.9976520538330078,0.6947638565232838,0.9997935891151428,0.7237562144774613,0.9992671608924866,0.7327604402354682,-0.9944183230400084,-1.511956491912041,-0.9961012601852416,-1.4153754473952338,-0.9975117444992064,-1.4017127546352637,-9.477709174156187,1.6475374707905852,-8.681505508720875,1.6882300937339982,-12.108773857355118,1.380612510163618,-29.0156723856926,0.24433634342343905,-32.84408574644476,-0.005965464707937694,-29.64455142244697,0.11079209829325833,0.270242857,-0.6859488774075859,0.309614286,-0.56280671335038,-19.7157,0.5906912755873999,-19.4401,0.6213004604253423,2.206720348435325,2.139131661872695,2.134473194870732,1.403201127367146,1.694195558441936,1.2698204118703595,-0.1231421640572059,-0.030609184837942394
LI,,32.3.fanselow.59a.g.07,He offered Annie a loan.,32.3.fanselow.59b.*.07,He offered a loan Annie.,1.0853190000000001,-0.71422,1.7995390000000002,0.6762035795129187,0.997291386127472,0.6943643260779393,0.9997273683547974,0.7236852413371789,0.9995749592781068,0.7330894638453214,-0.9928605556488036,-1.5102308716527324,-0.9962132573127748,-1.415495482076233,-0.997353196144104,-1.4015432730701571,-22.219580788165327,0.7324262885263064,-24.18515307735652,0.6011685882155007,-21.009414084255692,0.736089357604253,-37.888687193393714,-0.3929165905958026,-48.49854900687933,-1.103601638687967,-39.77925343066454,-0.6230933214144361,0.380128571,-0.34225892343280884,0.624885714,0.4232688977056872,-17.7428,0.8098090577600308,-16.0295,1.0000946759851657,2.2045951977306717,2.139180723413412,2.1346327369154787,1.125342879122109,1.7047702269034677,1.359182679018689,-0.765527821138496,-0.1902856182251349
LI,,32.3.fanselow.59a.g.08,She picked Matt some flowers.,32.3.fanselow.59b.*.08,She picked some flowers Matt.,0.6763680000000001,-0.55301,1.229378,0.5301225069144732,0.9970495104789734,0.6940963877954723,0.9997328519821168,0.7236911185009107,0.9983657598495485,0.7317968801944517,-0.9008868336677552,-1.4083467785136619,-0.9958724975585938,-1.4151302674560764,-0.9966651797294616,-1.4008078122784189,-29.187311728484932,0.2320093410281972,-32.4796784715727,0.019585497998781017,-23.469412464648485,0.5579531931259127,-34.09309877082705,-0.12032041995594622,-37.46494480594993,-0.3299639291839025,-35.26198326051235,-0.2959836824662816,0.43907142899999996,-0.15790312852791522,0.558642857,0.2160808689371092,-18.8577,0.6859840208375985,-18.0207,0.7789444261690861,2.102443166309134,2.1388213859569873,2.1326046924728708,0.3523297609841434,0.3495494271826835,0.8539368755921943,-0.3739839974650244,-0.09296040533148764
LI,,32.4.lopez.14b.g.01,I expected there to be three men.,32.4.lopez.14b.*.01,I expected there three men.,1.05995,-0.89315,1.9531,0.7155474763934312,0.9975222945213318,0.6946201153599199,0.99940025806427,0.7233346557441369,0.9992780089378356,0.7327720363425544,-0.9932047724723816,-1.5106121785973472,-0.9965890049934388,-1.4158981955562877,-0.9955953359603882,-1.3996641940031955,-8.19603623286821,1.7395862118317875,-8.062533779826481,1.7316302249938538,-9.551857314596418,1.5657668214219556,-30.610279876738787,0.12981288952406214,-31.64351834729314,0.07821411939447889,-33.25357658416033,-0.15054868344773936,0.613,0.38609390608104904,0.407914286,-0.25535343989100584,-16.5961,0.9371659237022254,-15.3856,1.0716086604450759,2.205232293957267,2.1392328513004246,2.13243623034575,1.6097733223077253,1.6534161055993748,1.716315504869695,0.6414473459720549,-0.13444273674285045
LI,,32.4.lopez.14b.g.02,We consider there to be three problems.,32.4.lopez.14b.*.02,We consider there three problems.,-0.01622,-0.6197199999999999,0.6034999999999999,0.3697661697469539,0.995819926261902,0.6927343131702847,0.9996274709701538,0.7235781747457178,0.9995328783988952,0.7330444811442066,0.9951473474502563,0.6919892625100192,-0.9950767755508424,-1.4142774398928275,0.9990182518959044,0.7324943669212259,-14.108196878238232,1.3149794914209083,-12.263905970525231,1.4370447115754492,-12.654487793217411,1.3410956599852994,-24.005190052092075,0.6041852377549657,-31.268099625827748,0.10453716619680728,-22.709014493972067,0.613015984651728,0.40705555600000004,-0.25803929288711736,0.376428571,-0.3538314271133754,-19.1186,0.6570074739427536,-16.2749,0.972839618077941,0.0007450506602654228,2.1378556146385455,0.0005501142229806799,0.7107942536659426,1.332507545378642,0.7280796753335714,0.09579213422625804,-0.31583214413518734
LI,,32.4.lopez.14b.g.03,Jack expects there to be flowers.,32.4.lopez.14b.*.03,Jack expects there flowers.,0.704805,-1.2332,1.938005,0.7116799831926098,0.9974475502967834,0.6945373172805178,0.9993796348571776,0.7233125524979284,0.9995911121368408,0.7331067305762025,0.5312390923500061,0.17809387095071585,-0.9965656399726868,-1.415873153728213,-0.9971445202827454,-1.4013202072959323,-22.42757692874875,0.7174881695527618,-23.61285679835419,0.6412960002906745,-19.8498532337544,0.8200567797106696,-37.04162348806857,-0.33208114253015225,-40.612757174298174,-0.5506775152659885,-40.993223950266845,-0.7110007175636976,0.2003125,-0.9046703135605123,0.11205,-1.1807292611567282,-21.2533,0.4199195680154815,-18.3113,0.74666928424635,0.516443446329802,2.1391857062261415,2.134426937872135,1.0495693120829142,1.191973515556663,1.5310574972743671,0.27605894759621585,-0.3267497162308685
LI,,32.4.lopez.14b.g.04,Mrs. Price expects there to be a cake.,32.4.lopez.14b.*.04,Mrs. Price expects there a cake.,0.750282,-0.6823,1.432582,0.5821854475159778,0.997377634048462,0.6944598674024168,0.9996947050094604,0.7236502338836464,0.999506413936615,0.7330161917401061,-0.9903826117515564,-1.5074859238417415,-0.9955878853797911,-1.4148252298819557,-0.9958305954933168,-1.3999156766112688,-27.845219567883763,0.3283973428069188,-24.237369122725795,0.5975073818677649,-20.792880080785835,0.7517692609589461,-42.128971368656494,-0.6974504598976233,-38.29169603122864,-0.3879328315123389,-38.1145365415141,-0.5025459731156846,0.5186,0.0908386770417313,0.3883625,-0.31650563325496484,-23.9755,0.11758167626712317,-22.1825,0.3167190798027951,2.2019457912441585,2.138475463765602,2.132931868351375,1.0258478027045421,0.9854402133801038,1.2543152340746309,0.40734431029669615,-0.19913740353567194
LI,,32.4.lopez.14b.g.05,Mr. Simpson considers there to be danger.,32.4.lopez.14b.*.05,Mr. Simpson considers there danger.,0.172568,-0.62224,0.794808,0.4187812336265659,0.9976165890693665,0.6947245703532325,0.999587059020996,0.7235348626043034,0.999527096748352,0.7330383008014191,0.9933759570121764,0.6900270008499314,0.999593198299408,0.7235414424723944,0.9363861083984376,0.6655432232209091,-20.303222213347908,0.870057651811694,-19.71876600052929,0.9143360179103338,-20.506163077545352,0.7725313344851199,-31.612249290570613,0.05785223549611033,-31.81479330873117,0.06620491855227784,-30.03804413974285,0.08229806188740643,0.307911111,-0.5681337400952852,0.182471429,-0.9604718972936875,-25.1018,-0.007509488039752187,-22.7236,0.2566224545640042,0.0046975695033011355,-6.579868090939023e-06,0.06749507758050999,0.8122054163155837,0.848131099358056,0.6902332725977135,0.39233815719840237,-0.2641319426037564
LI,,32.4.lopez.14b.g.06,Ms. Wiggins expected there to be fireworks.,32.4.lopez.14b.*.06,Ms. Wiggins expected there fireworks.,1.255944,-1.05025,2.3061939999999996,0.8060137661748709,0.9972851872444152,0.6943574592515774,0.9997949600219728,0.7237576837683942,0.9994268417358398,0.7329311323831825,-0.924580693244934,-1.4345937036569412,-0.9951052069664,-1.4143079117091324,-0.9943875670433044,-1.3983731395093042,-27.24373765934433,0.3715952996776287,-25.6494105844904,0.4984999766436115,-27.078198414703365,0.296629733448084,-48.1086758604506,-1.1269081261529004,-50.76253690943122,-1.2623445465700187,-48.919415143318474,-1.2849609727028788,0.586333333,0.3026884731064706,0.23535714300000002,-0.795061054073583,-26.0602,-0.1139530393775032,-25.8176,-0.0870089601261067,2.1289511629085185,2.1380655954775265,2.131304271892487,1.498503425830529,1.7608445232136303,1.5815907061509629,1.0977495271800537,-0.026944079251396497
LI,,32.4.lopez.14b.g.07,Mr. Telford expected there to be trouble.,32.4.lopez.14b.*.07,Mr. Telford expected there trouble.,0.32141,-0.9022899999999999,1.2237,0.5286677453116733,0.9976729750633241,0.6947870320622551,0.9996591806411744,0.7236121600838189,0.9995520114898682,0.7330649336187928,-0.9278690814971924,-1.438236422987573,-0.9959142208099364,-1.4151749850062094,-0.9962018728256226,-1.400312556562039,-18.848067522179925,0.9745657154738708,-19.738801780767968,0.91293117912423,-23.065415288176155,0.587207890222652,-42.460167713696144,-0.7212367205076904,-46.757940717507154,-0.9815562774795008,-43.585614191368215,-0.8987237900915522,0.5349222220000001,0.14188975114173788,-0.017685713999999998,-1.5865041335258956,-22.121,0.3235495038504495,-23.1869,0.2051665934050098,2.133023455049828,2.138787145090028,2.133377490180832,1.695802435981561,1.8944874566037309,1.4859316803142042,1.7283938846676334,0.11838291044543969
LI,,32.4.lopez.14b.g.08,Miss Warrington expects there to be a party.,32.4.lopez.14b.*.08,Miss Warrington expects there a party.,0.45375699999999997,-0.5705600000000001,1.024317,0.4775837839430495,0.9976613521575928,0.6947741567628266,0.999630331993103,0.7235812410920127,0.9996566176414491,0.7331767532228386,-0.987477481365204,-1.5042677592563696,-0.9955779314041138,-1.414814561552138,-0.9964446425437928,-1.4005720672442483,-24.16260940619759,0.5928795037458118,-23.442383631772827,0.6532489820837678,-19.354069277149392,0.8559580441763034,-38.70764226466417,-0.4517332987054394,-32.842711480334394,-0.005869105978142139,-32.45761600881815,-0.09291069266792876,0.37027,-0.37309361240108624,0.069825,-1.3127965497815712,-24.9345,0.011071486645980165,-24.2064,0.09193704354186587,2.1990419160191963,2.1383958026441507,2.133748820467087,1.044612802451251,0.65911808806191,0.9488687368442321,0.939702937380485,-0.0808655568958857
