,dataset,phenomenon,gramm_id,gramm_sentence,ungramm_id,ungramm_sentence,gramm_judgement,ungramm_judgement,human_judge_delta,norm_human_judge_delta,bert-base-uncased_acc_gramm,bert-base-uncased_acc_zscores_gramm,bert-large-uncased_acc_gramm,bert-large-uncased_acc_zscores_gramm,bert-large-cased_acc_gramm,bert-large-cased_acc_zscores_gramm,bert-base-uncased_acc_ungramm,bert-base-uncased_acc_zscores_ungramm,bert-large-uncased_acc_ungramm,bert-large-uncased_acc_zscores_ungramm,bert-large-cased_acc_ungramm,bert-large-cased_acc_zscores_ungramm,bert-base-uncased_mlm_gramm,bert-base-uncased_mlm_zscores_gramm,bert-large-uncased_mlm_gramm,bert-large-uncased_mlm_zscores_gramm,bert-large-cased_mlm_gramm,bert-large-cased_mlm_zscores_gramm,bert-base-uncased_mlm_ungramm,bert-base-uncased_mlm_zscores_ungramm,bert-large-uncased_mlm_ungramm,bert-large-uncased_mlm_zscores_ungramm,bert-large-cased_mlm_ungramm,bert-large-cased_mlm_zscores_ungramm,slor_gramm,slor_zscores_gramm,slor_ungramm,slor_zscores_ungramm,logProb_gramm,logProb_zscores_gramm,logProb_ungramm,logProb_zscores_ungramm,bert-base-uncased_acc_zscore-delta,bert-large-uncased_acc_zscore-delta,bert-large-cased_acc_zscore-delta,bert-base-uncased_mlm_zscore-delta,bert-large-uncased_mlm_zscore-delta,bert-large-cased_mlm_zscore-delta,slor_zscore-delta,logProb_zscore-delta
328,LI,,33.2.bowers.13a.g.01,John believes Mary to be sick.,33.2.bowers.13a.*.01,John believes to be sick.,0.562897,-0.61493,1.177827,0.5169146141025788,0.9974510669708252,0.6945412128839347,0.9996346831321716,0.7235859044936694,0.9994881749153136,0.7329966949886315,0.9962750077247621,0.6932384306632949,-0.996378779411316,-1.4156728829858318,-0.995616853237152,-1.3996871950727456,-19.855361964961048,0.9022226220614232,-20.021097825083412,0.8931375685189246,-16.54743791880901,1.0591949850069555,-25.0068798721768,0.5322446639296889,-27.15734511427581,0.3927688851108002,-23.251241359859705,0.5737516440992301,0.4940875,0.014170840157978601,0.9293,1.3753865855846104,-19.4587,0.6192346736401981,-12.6704,1.3731691055538637,0.001302782220639731,2.139258787479501,2.132683890061377,0.3699779581317343,0.5003686834081243,0.48544334090772545,-1.3612157454266318,-0.7539344319136656
329,LI,,33.2.bowers.13a.g.02,Naomi judged Veronica to be incompetent.,33.2.bowers.13a.*.02,Naomi judged to be incompetent.,0.81921,-0.38948,1.20869,0.5248220299791573,0.9973966479301452,0.6944809300717384,0.9994542598724364,0.7233925330304518,0.9994907975196838,0.7329994984430921,-0.9934346675872804,-1.5108668454173262,-0.9963322281837464,-1.4156229909763267,-0.9961307644844056,-1.4002365447172371,-52.3982877273811,-1.4349846714137835,-49.5776287797562,-1.1792629356366382,-49.65931192100106,-1.3385392088256256,-52.810010612709455,-1.4645542847148496,-55.100259339204065,-1.566490461533253,-44.87865401455201,-0.9923568414202012,0.3122125,-0.5546802698158126,0.7721428570000001,0.8838456083427694,-25.9456,-0.10122512724967951,-17.4419,0.843228156880992,2.2053477754890647,2.1390155240067785,2.133236043160329,0.02956961330106611,0.3872275258966149,-0.3461823674054244,-1.4385258781585821,-0.9444532841306714
330,LI,,33.2.bowers.13a.g.03,The judge acknowledged Rick to be an expert.,33.2.bowers.13a.*.03,The judge acknowledged to be an expert.,0.9984120000000001,-0.30533000000000005,1.3037420000000002,0.5491753233693181,0.9973686933517456,0.6944499633259333,0.9992042183876038,0.7231245471407267,0.9974656701087952,0.7308347218806653,-0.9923279285430908,-1.5096408528030218,-0.9962414503097534,-1.4155256983636804,-0.9974052309989928,-1.4015988961552466,-19.55720958765596,0.923635690938258,-22.490764560294338,0.7199731807564907,-27.321185004897412,0.2790343156860905,-17.852736296132207,1.0460496200842144,-22.857435388490558,0.6942635056130061,-19.167690712027248,0.8694542980748663,0.5675899999999999,0.24406488117982628,0.820644444,1.0355442013348815,-23.6073,0.15847536950852573,-16.4,0.9589455359907616,2.2040908161289554,2.138650245504407,2.132433618035912,-0.12241392914595639,0.025709675143484656,-0.5904199823887758,-0.7914793201550552,-0.8004701664822359
331,LI,,33.2.bowers.13a.g.04,The detective assumed Ron to be guilty.,33.2.bowers.13a.*.04,The detective assumed to be guilty.,0.913658,-0.67073,1.5843880000000001,0.621079695468538,0.9978157281875609,0.6949451671501083,0.999624490737915,0.723574980634994,0.9995898604393004,0.7331053925638463,-0.9936171770095824,-1.5110690206319428,-0.9956425428390504,-1.4148838098726295,-0.9957316517829896,-1.3998099099202626,-22.843216708861288,0.6876372479537193,-28.95598415774293,0.26665461052994544,-23.850984478835016,0.5303223720565874,-23.251195238903165,0.658336551299816,-22.17150244489312,0.742358722886923,-22.94595728814602,0.5958582170323079,0.20205555600000003,-0.8992185508644491,0.619475,0.4063457875220404,-24.8243,0.023310718028931005,-16.6897,0.9267703514931129,2.206014187782051,2.1384587905076238,2.132915302484109,0.029300696653903224,-0.4757041123569775,-0.06553584497572051,-1.3055643383864894,-0.9034596334641819
332,LI,,33.2.bowers.13a.g.05,The governor declared Steve to be innocent.,33.2.bowers.13a.*.05,The governor declared to be innocent.,0.7914800000000001,-0.34318000000000004,1.1346600000000002,0.5058547877362418,0.9979193210601808,0.6950599223829639,0.9997037053108216,0.7236598800980322,0.9995299577713012,0.7330413591153757,0.7149993777275085,0.3816547318944685,-0.9957591891288756,-1.4150088273663584,-0.9971361756324768,-1.4013112872135585,-22.078773968532914,0.7425389233956629,-24.77030942966485,0.5601394728097262,-25.9967359721777,0.3749418059577166,-16.736986208707098,1.1261819124620849,-19.186443183571104,0.951660630732098,-16.5673587359488,1.0577524564317986,0.293144444,-0.614319499070204,0.6546875,0.5164800539685125,-23.4795,0.1726693238709676,-16.406,0.9582791531568442,0.31340519048849536,2.1386687074643906,2.134352646328934,-0.383642989066422,-0.39152115792237174,-0.6828106504740821,-1.1307995530387165,-0.7856098292858766
333,LI,,33.2.bowers.13a.g.06,Katie revealed Vincent to be a liar.,33.2.bowers.13a.*.06,Katie revealed to be a liar.,0.49540100000000004,-0.51663,1.0120310000000001,0.4744359852371674,0.9977668523788452,0.6948910248653319,0.9996657967567444,0.7236192510096257,0.9988654255867004,0.7323310019840332,-0.9629303216934204,-1.4770755890535048,-0.996307611465454,-1.415596607621748,-0.996086359024048,-1.4001890771360326,-33.125270748976625,-0.05081177380616906,-30.169506111284136,0.18156669841402656,-34.72012051695492,-0.2567457091487467,-27.30091834219639,0.367488628077682,-29.27605700365711,0.2442122228134604,-22.60079742525704,0.6208523205231787,0.561811111,0.22599022868737115,0.808025,0.9960743196763131,-23.9536,0.12001397361092181,-17.4248,0.8451273479576566,2.171966613918837,2.1392158586313736,2.1325200791200656,-0.4183004018838511,-0.06264552439943383,-0.8775980296719255,-0.7700840909889419,-0.7251133743467348
334,LI,,33.2.bowers.13a.g.07,Mike believes Phil to be a genius.,33.2.bowers.13a.*.07,Mike believes to be a genius.,1.023654,-0.42472,1.448374,0.5862315192369034,0.9970762133598328,0.6941259679705697,0.9990864396095276,0.722998315884923,0.9993349313735962,0.7328328840473199,0.9946648478507996,0.6914547725157929,-0.9956541061401368,-1.4148962030222378,-0.9905230402946472,-1.3942421219321468,-18.80614653875818,0.9775764474811346,-17.27150472572248,1.0859294132072264,-19.712107219878817,0.8300313987102395,-23.849310174235143,0.6153804077926259,-26.244833105709404,0.4567510334049002,-24.243506722152233,0.5018986107019973,0.401955556,-0.27399058174411456,0.778375,0.9033379050469089,-23.599,0.15939719909544472,-16.1308,0.9888439124725255,0.002671195454776787,2.137894518907161,2.1270750059794667,0.36219603968850866,0.6291783798023262,0.3281327880082422,-1.1773284867910234,-0.8294467133770808
335,LI,,33.2.bowers.13a.g.08,Larry took Monica to be honest.,33.2.bowers.13a.*.08,Larry took to be honest.,-0.053779999999999994,-0.7913100000000001,0.73753,0.4041060249113192,0.996760368347168,0.6937760899619959,-0.5932118892669678,-0.9835724343931472,0.8305564522743225,0.5524157439544957,-0.9943422675132751,-1.5118722412347547,-0.9964742064476012,-1.4157751584112075,-0.9938703775405884,-1.3978202855467372,-33.69309613597579,-0.09159254581184388,-39.882646198559094,-0.4994846889992115,-35.72105776099488,-0.3292267005827041,-32.41033762507141,0.0005341599840819592,-33.12465576734394,-0.02563805259229036,-30.7486362606287,0.03084186747197647,0.5182875,0.08986126963627825,0.8473,1.1189148823936776,-21.5255,0.3896880001167586,-14.2594,1.196688718371386,2.2056483311967505,0.43220272401806026,1.9502360295012329,-0.09212670579592584,-0.47384663640692115,-0.36006856805468057,-1.0290536127573995,-0.8070007182546273
364,LI,,33.2.bowers.69a.g.05,The waitress was insulted frequently.,33.2.bowers.69b.*.05,The waitress insults frequently.,1.45197,-0.43606999999999996,1.88804,0.6988784397822725,0.9962680339813232,0.6932307054836377,0.9996293783187866,0.7235802189765811,0.999630093574524,0.7331484001038641,-0.9950477480888368,-1.5126537388964796,-0.996303141117096,-1.4155918164556625,-0.9959460496902466,-1.4000390923224009,-30.421016566455364,0.14340563138172546,-34.014275781810284,-0.08801509438093298,-32.593058317899704,-0.10271849320966148,-37.05882506072521,-0.3333165459282926,-31.9238555803895,0.05855785377611394,-33.3052346855402,-0.15428940787966938,0.365442857,-0.38819148541030796,0.448533333,-0.12830909640219446,-19.3011,0.636738329411097,-16.8869,0.9048685690183583,2.2058844443801173,2.1391720354322437,2.133187492426265,0.47672217731001804,-0.1465729481570469,0.051570914670007906,-0.2598823890081135,-0.26813023960726134
367,LI,,33.2.bowers.69a.g.08,The package was handled clumsily.,33.2.bowers.69b.*.08,The package handles clumsily.,0.81218,-0.03354,0.84572,0.43182540811084674,0.9975178241729736,0.6946151633216782,0.9995899200439452,0.7235379289505982,0.9995840191841124,0.7330991485061845,-0.993133008480072,-1.5105326818767728,-0.99368816614151,-1.4127891759421898,-0.9972325563430786,-1.4014143141649784,-32.83865645163314,-0.03022736074337662,-31.747270148473035,0.07093940622188066,-30.283704627807307,0.06450901883092586,-40.49893218372017,-0.5803823296533855,-36.44907945021986,-0.2587350059182544,-35.611726512084715,-0.32130968344410993,0.595371429,0.3309569593835821,0.609783333,0.3760331248116824,-16.9827,0.8942286564368093,-15.7323,1.033102839025211,2.205147845198451,2.136327104892788,2.134513462671163,0.5501549689100089,0.32967441214013504,0.3858187022750358,-0.04507616542810028,-0.13887418258840178
368,LI,,33.2.bowers.7b.g.01,The ball rolled perfectly down the hill.,33.2.bowers.7b.*.01,The ball perfectly rolled down the hill.,1.407615,0.45198900000000003,0.9556260000000001,0.4599844480399278,0.9956339597702026,0.6925283083794279,0.9983859658241272,0.7222475721004058,0.9994394779205322,0.7329446399364917,0.948975145816803,0.6408419044349811,-0.8631126880645752,-1.2728428558660376,-0.9971252679824828,-1.4012996273915979,-21.072338556870815,0.8148203218698193,-14.378118466120211,1.288803531022752,-17.015259772539142,1.0253185437268089,-19.649088885635138,0.917036992132747,-14.835895041469483,1.2567058397544724,-19.336364975199107,0.8572400679651513,0.647888889,0.49521601320628555,0.850644444,1.1293753122583936,-20.2463,0.5317608203079641,-18.4215,0.7344300528633988,0.05168640394444679,1.9950904279664434,2.1342442673280897,-0.10221667026292769,0.03209769126827955,0.16807847576165758,-0.6341592990521081,-0.20266923255543468
372,LI,,33.2.bowers.7b.g.05,It stormed suddenly.,33.2.bowers.7b.*.05,It suddenly stormed.,0.548385,0.45183199999999996,0.09655300000000006,0.2398811697021172,0.6710765957832336,0.3329991734355026,-0.9855340123176576,-1.4040498334730729,-0.9869112372398376,-1.3903812554211743,-0.9639808535575868,-1.4782393180403164,0.9591171741485596,0.6801606276773897,-0.991994559764862,-1.3958151147439315,-25.03477655164897,0.5302411463848281,-26.637116710655388,0.4292454799991648,-24.177994273602962,0.5066425716749668,-22.849644046276808,0.6871756416434925,-23.940087899565697,0.6183517007662778,-20.32216346263885,0.7858553211699003,-0.08818,-1.8069893724972215,0.63122,0.44308066744859537,-14.7824,1.1386023480149126,-11.1854,1.5380988569484388,1.811238491475819,-2.0842104611504624,0.005433859322757195,-0.15693449525866443,-0.18910622076711298,-0.27921274949493347,-2.250070039945817,-0.3994965089335263
373,LI,,33.2.bowers.7b.g.06,Sam cleaned thoroughly.,33.2.bowers.7b.*.06,Sam thoroughly cleaned.,0.780013,0.323621,0.45639199999999996,0.33207559738614334,0.9951283931732178,0.6919682658678742,0.9997820854187012,0.7237438852100675,0.9985203146934508,0.7319620928629933,-0.9803829193115234,-1.4964087425123582,-0.8608819246292114,-1.2704520001070745,-0.9972843527793884,-1.4014696823905717,-21.480150908231735,0.7855315600378799,-29.582497131079435,0.22272571360378912,-23.80587573722005,0.5335888368964755,-22.63822515495121,0.7023595798791638,-31.364163230173286,0.0978015224779278,-28.33830419182777,0.20538153923663124,0.7881199999999999,0.9338173775785628,0.9374600000000001,1.4009086477558057,-13.3121,1.30189946146639,-12.5654,1.3848308051474196,2.1883770083802325,1.994195885317142,2.133431775253565,0.08317198015871619,0.12492419112586133,0.32820729765984424,-0.46709127017724295,-0.08293134368102972
374,LI,,33.2.bowers.7b.g.07,Sarah counted the change accurately.,33.2.bowers.7b.*.07,Sarah accurately counted the change.,1.230412,1.20698,0.02343200000000012,0.2211468225449617,0.9956721663475036,0.6925706317996008,0.9991803765296936,0.7230989942549365,0.9987640380859376,0.7322226229831889,0.9822210073471068,0.6776700807845265,0.9992955327033995,0.7232224146933034,0.998565912246704,0.7320108347416799,-26.490007251501087,0.4257276238388316,-29.71747112600133,0.213261809482125,-27.929865088313818,0.2349578901411105,-25.26480880752206,0.5137204109695147,-30.43560361675918,0.16290887265813092,-29.140056971460577,0.14732411685701494,0.3235,-0.5193763143308413,0.527757143,0.11947950706091345,-19.8318,0.5777967677510965,-18.402,0.7365957970736307,0.01490055101507426,-0.00012342043836688354,0.0002117882415089145,-0.08799278713068309,0.05035293682399408,0.08763377328409555,-0.6388558213917548,-0.1587990293225342
392,LI,,33.4.neeleman.18c.g.01,Deciding which movie to see next makes John very happy.,33.4.neeleman.18d.*.01,Deciding who to see that new movie next makes very happy.,0.865333,-1.00591,1.8712430000000002,0.6945748767949127,0.9978035688400269,0.6949316976060909,0.9995545148849488,0.7234999829151998,0.9996460676193236,0.7331654756901228,-0.9468876123428344,-1.459304242428923,-0.9953157305717468,-1.41453354369066,0.8706561326980591,0.5952806263689853,-23.02940079011023,0.6742656538997358,-26.340578819159422,0.4500376790830131,-26.48036531850812,0.3399206947768582,-65.60168066993357,-2.3832419519434933,-67.09728293865919,-2.4076797673420365,-69.31697007454932,-2.7620116200311693,0.202341667,-0.8983236804318679,0.41350769200000004,-0.23785892326346453,-35.0344,-1.1106618440678702,-33.804,-0.974008937592527,2.154235940035014,2.13803352660586,0.13788484932113754,3.057507605843229,2.8577174464250494,3.1019323148080273,-0.6604647571684035,-0.13665290647534312
394,LI,,33.4.neeleman.18c.g.03,Choosing which restaurant to visit next gives Dana a headache.,33.4.neeleman.18d.*.03,Choosing who to visit that new restaurant next gives a headache.,0.8474860000000001,-0.7294,1.576886,0.6191576064329259,0.9975570440292358,0.6946586092038524,0.9993239641189576,0.7232528865096082,0.9996886253356934,0.7332109681102303,0.9966502785682678,0.6936541377668958,0.9973189830780028,0.7211040165790786,0.9799227714538574,0.7120820964206357,-30.140315620228648,0.16356535222538954,-36.51036435307469,-0.2630320888123273,-43.32920398512215,-0.8801563263737578,-51.96518400870264,-1.4038795035036664,-53.094835171941675,-1.4258771378095072,-70.72255246998247,-2.863794230449296,0.242241667,-0.7735283029035971,0.272176923,-0.6798996920282728,-36.8597,-1.313386608526131,-36.3366,-1.2552891317890926,0.0010044714369565888,0.00214886993052954,0.021128871689594653,1.567444855729056,1.16284504899718,1.9836379040755383,-0.09362861087532426,-0.058097476737038356
395,LI,,33.4.neeleman.18c.g.04,Selecting which class to take next causes Laura stress.,33.4.neeleman.18d.*.04,Selecting who to take that new class next causes stress.,0.90601,-0.5133800000000001,1.41939,0.5788055223549817,0.9976014494895936,0.6947077994503871,0.999114751815796,0.7230286599367989,0.9995834231376648,0.7330985113574435,0.9976616501808168,0.6947744868987094,0.9986511468887328,0.7225317840726079,0.9971201419830322,0.7304653667555068,-40.79083601385354,-0.6013466327944669,-39.53765770141035,-0.475295303021698,-34.869700389681384,-0.2675772548209012,-53.18344096466899,-1.491373758433243,-46.24505480006337,-0.9455945120235064,-42.11505587678403,-0.7922360704695849,0.036954545,-1.4156055934219482,0.08235833299999999,-1.2735959978160942,-35.5006,-1.162439790263258,-35.5135,-1.1638725133561807,-6.668744832227791e-05,0.0004968758641910043,0.0026331446019367544,0.8900271256387761,0.47029920900180844,0.5246588156486837,-0.14200959560585402,0.0014327230929227497
397,LI,,33.4.neeleman.18c.g.06,Choosing which museum to see next makes Caroline very excited.,33.4.neeleman.18d.*.06,Choosing who to visit that new museum next makes very excited.,0.889552,-0.67909,1.568642,0.617045409417519,0.9975260496139526,0.6946242750720429,0.9995827078819276,0.7235301992026467,0.9996472597122192,0.7331667499876048,-0.9934119582176208,-1.5108416890630583,-0.9949540495872498,-1.4141459064132222,-0.9921261072158812,-1.3959557334710706,-35.912790225818746,-0.25100922684227683,-41.57117148209363,-0.617878172126269,-45.26142689080007,-1.0200746206612932,-75.1691152472049,-3.0703675668034704,-72.32966031879188,-2.7745557561767407,-82.24522705469279,-3.698187078596053,0.217591667,-0.8506261990457494,0.251684615,-0.7439935595291652,-36.4348,-1.2661955975042092,-37.0272,-1.3319897959729943,2.2054659641351013,2.137676105615869,2.1291224834586755,2.8193583399611937,2.1566775840504717,2.67811245793476,-0.1066326395165842,0.06579419846878509
399,LI,,33.4.neeleman.18c.g.08,Deciding which rollercoaster to ride next gives Josh an adrenaline rush.,33.4.neeleman.18d.*.08,Deciding who to ride that new rollercoaster next gives an adrenaline rush.,0.469359,-0.55198,1.021339,0.4768207899217149,0.9976676106452942,0.6947810896163651,0.9985113143920898,0.7223819163974481,0.9995015859603882,0.7330110308353041,0.9974245429039,0.6945118307903669,0.9945079684257508,0.7180912674621958,0.99707293510437,0.7304149045752194,-35.15247165411711,-0.19640374594240612,-38.64227101744473,-0.4125139225508218,-36.911409057167475,-0.4154237550084674,-53.15123578114435,-1.4890608075212384,-54.13739599531982,-1.4989778538338328,-49.9413692203525,-1.3589638586424928,0.380815385,-0.3401107727455482,0.514442857,0.07783636550980151,-43.8014,-2.084358228226954,-41.2414,-1.8000348857554977,0.0002692588259981532,0.004290648935252328,0.0025961262600846524,1.2926570615788322,1.0864639312830109,0.9435401036340254,-0.4179471382553497,-0.2843233424714564
416,LI,,33.4.neeleman.97a.g.01,Which book did you file before reading?,33.4.neeleman.97b.*.01,Which book did you sleep before reading?,0.414346,-1.11435,1.528696,0.6068108361548482,0.9961995482444764,0.6931548402577742,-0.949353277683258,-1.3652725626998217,0.999197483062744,0.7326859575476451,0.7267423868179321,0.3946630760837815,0.996591091156006,0.7203238869759029,0.9988029599189758,0.7322642287959762,-32.0570433390094,0.02590747731133877,-37.625616791206994,-0.34122968644618296,-27.669558594701808,0.2538074961938773,-25.294723621103916,0.5115719526226258,-21.460011243832927,0.7922459957215006,-24.849271404207684,0.4580332984733895,-0.10361111099999999,-1.8552533154276891,0.265344444,-0.701269661859325,-28.1819,-0.3495971158312876,-24.7989,0.026131738692515113,0.2984917641739927,-2.0855964496757244,0.0004217287516689039,-0.48566447531128704,-1.1334756821676835,-0.2042258022795122,-1.153983653568364,-0.3757288545238027
417,LI,,33.4.neeleman.97a.g.02,Which appetizer did you taste before serving?,33.4.neeleman.97b.*.02,Which appetizer did you cough before serving?,0.505436,-0.76988,1.2753160000000001,0.5418922917875658,0.9969964623451232,0.6940376236083369,0.9993413090705872,0.7232714762340205,0.999491810798645,0.7330005815959516,0.9892828464508056,0.6854928486086082,0.9985081553459167,0.7223785306400808,0.999022901058197,0.7324993366814058,-44.37438039667904,-0.8587139675318893,-35.20345470402026,-0.17139615833930327,-32.4563411262352,-0.09281837443906464,-44.393829207634546,-0.8601107658144559,-47.219831885089654,-1.0139424695543071,-39.341131921391934,-0.591367574820724,-0.012433333000000001,-1.5700762420517773,0.082944444,-1.2717628162742778,-31.7074,-0.7411525626606306,-31.6404,-0.7337112876818854,0.008544774999728721,0.0008929455939397091,0.0005012449145458397,0.0013967982825665581,0.8425463112150038,0.49854920038165934,-0.29831342577749953,-0.007441274978745138
418,LI,,33.4.neeleman.97a.g.03,Which car did you crash after buying?,33.4.neeleman.97b.*.03,Which car did you worry after buying?,0.35257,-0.74812,1.10069,0.4971513267205476,0.9829188585281372,0.6784431269676521,0.9974652528762816,0.7212607835334017,0.9991631507873536,0.7326492577801634,0.9848230481147766,0.6805524971771081,0.9892706871032716,0.71247812892287,0.9987326264381408,0.7321890452445381,-21.940030517522246,0.7525033687559667,-23.100714128566324,0.6772056518223656,-25.338277209782966,0.4226228610897217,-38.847968188114464,-0.4618113959898083,-40.27899044962396,-0.5272749606987441,-36.59603256988339,-0.3925863587486908,0.019566667,-1.4699897237333648,0.1323,-1.1173932612833575,-27.7073,-0.2968862336684155,-26.4357,-0.1556574984001721,-0.0021093702094560074,0.008782654610531737,0.00046021253562533726,1.214314764745775,1.2044806125211096,0.8152092198384124,-0.3525964624500073,-0.1412287352682434
421,LI,,33.4.neeleman.97a.g.06,Which book did you lose before finishing?,33.4.neeleman.97b.*.06,Which book did you resign before finishing?,0.49753500000000006,-0.30141,0.798945,0.41984117528749987,0.996704638004303,0.6937143545519154,0.999184548854828,0.7231034660099498,0.9992660880088806,0.7327592933677344,0.9861609935760498,0.6820346092092757,0.8300670981407166,0.5418491812340965,0.9731812477111816,0.7048756893004126,-28.259314303984862,0.29865738505171224,-25.842012659730248,0.484995393225463,-23.607818869408217,0.5479307531602413,-29.47444664896466,0.21138753722186532,-26.33952659848001,0.4501114571143336,-23.857105859555308,0.5298791037636019,0.070722222,-1.3099903052147375,0.11923333300000001,-1.1582619239726106,-27.4268,-0.26573283618277355,-27.7691,-0.30374997685776567,0.011679745342639714,0.18125428477585326,0.02788360406732182,0.08726984782984692,0.03488393611112939,0.01805164939663939,-0.15172838124212684,0.03801714067499212
427,LI,,34.1.basilico.44a.?.04,Who did we hear scream at the neighbors?,34.1.basilico.44b.*.04,Who was heard scream at the neighbors?,0.399912,-0.94963,1.349542,0.5609097512326914,0.8968333601951599,0.5830817265462624,-0.9950163960456848,-1.4142127272095637,0.9988113641738892,0.7322732125932243,-0.9927647709846495,-1.510124765980006,-0.996411383152008,-1.4157078265571499,-0.9835617542266846,-1.3868007980711166,-28.470200261566788,0.28351172169770783,-27.36626724153757,0.3781199967642445,-28.90123437810689,0.16461800660502512,-36.032654479146,-0.2596177830965187,-42.53326608240605,-0.6853368782169974,-39.469386398792274,-0.6006548820252195,0.28747,-0.6320674785499792,0.38313333299999996,-0.33286091821545055,-29.4219,-0.4873162348408993,-25.0944,-0.0066876158779205774,2.093206492526268,0.0014950993475861818,2.119074010664341,0.5431295047942265,1.0634568749812419,0.7652728886302447,-0.2992065603345287,-0.4806286189629787
433,LI,,34.1.basilico.62.g.02,There are fisherman sick.,34.1.basilico.62.*.02,There are fishermen proud.,-0.74464,-0.6978300000000001,-0.04680999999999991,0.20315010459782043,0.9951692223548888,0.6920134944838155,-0.9953567385673524,-1.4145774946542191,0.9525699615478516,0.6828430858365813,-0.9848958253860474,-1.5014079241581704,-0.9949897527694702,-1.4141841718596933,-0.6085494756698608,-0.9859283458604312,-27.78883758187294,0.33244665262887946,-32.439015101641424,0.02243667117859315,-33.307135513983674,-0.15442705280291386,-31.28379196673632,0.08144178176079707,-31.511609718203545,0.08746309079260994,-29.167082116007805,0.1453671417498417,0.38936666700000006,-0.313364896416207,0.41226666700000003,-0.24174048174459295,-15.494000000000002,1.0595693439123,-15.1142,1.1017513772992762,2.193421418641986,-0.0003933227945258633,1.6687714316970124,0.2510048708680824,-0.0650264196140168,-0.2997941945527556,-0.07162441467161407,-0.042182033386976236
435,LI,,34.1.basilico.62.g.04,There are leaves burnt.,34.1.basilico.62.*.04,There are leaves green.,-0.19261,-0.28776999999999997,0.09515999999999997,0.23952426887212416,0.9969195127487184,0.6939523825234022,-0.6324336528778076,-1.0256089757489422,0.9973357915878296,0.7306958871700011,0.9954606890678406,0.6923363673771776,0.9935827255249025,0.7170996238468914,0.9978412389755248,0.7312361893023703,-15.631033420562744,1.20561057052316,-19.41906875744462,0.935349739670008,-18.766726419329647,0.8984893745867939,-14.043003745377064,1.319661610868926,-8.414840264129452,1.7069277273696757,-13.823296494781973,1.2564585721054389,0.36163333299999995,-0.4001065477106342,0.39935,-0.28213998887922864,-14.9109,1.1243306489885134,-13.6078,1.2690578941348238,0.0016160151462245587,-1.7427085995958336,-0.0005403021323692192,-0.11405104034576619,-0.7715779876996677,-0.357969197518645,-0.11796655883140555,-0.1447272451463104
437,LI,,34.1.basilico.62.g.06,There are programs offered.,34.1.basilico.62.*.06,There are programs difficult.,0.28519,-0.8224899999999999,1.10768,0.4989422361258965,0.9966997504234314,0.6937089403234378,0.9941118955612184,0.7176667701470055,0.998780071735382,0.7322397622843217,-0.9237554669380188,-1.4336795573975143,0.9980735778808594,0.7219127654143395,-0.9953141808509828,-1.3993636509420648,-7.824211895465852,1.7662903428497776,-7.830875400453807,1.7478732997626771,-7.418585188686848,1.7202437175560938,-22.303873509168625,0.7263724517030892,-21.343650281429287,0.8004048191476708,-22.197846796363592,0.6500312338417124,0.615133333,0.3927663395930419,0.74855,0.8100541422704508,-12.942,1.3430041759385327,-11.8479,1.4645190857033843,2.1273884977209523,-0.004245995267333935,2.1316034132263866,1.0399178911466884,0.9474684806150063,1.0702124837143816,-0.4172878026774089,-0.12151490976485158
453,LI,,34.1.fox.14.g.06,What do you complain that the neighbor turns on at night?,34.1.fox.14.*.06,What do you notice if the neighbor turns on at night?,-0.19688,-0.64059,0.44371,0.3288263394349796,-0.9873740673065186,-1.5041532021050437,0.9969721436500548,0.7207322859730453,0.999487042427063,0.7329954844060236,0.9964588284492492,0.6934420584757957,0.9992684125900269,0.7231933482857169,0.9994715452194214,0.7329789185387576,-39.40173899289221,-0.5015827789714448,-44.00801847595722,-0.7887413544928874,-41.33131672488526,-0.7354830711247388,-29.743874980602413,0.1920374066782928,-39.9793982738629,-0.5062686058920706,-39.92282237973996,-0.6334895973349092,0.633869231,0.4513666770426957,0.695130769,0.6429746159567938,-31.8225,-0.753936006691281,-30.822,-0.6428166691355418,-2.1975952605808393,-0.0024610623126716247,1.6565867265949663e-05,-0.6936201856497376,-0.28247274860081684,-0.10199347378982959,-0.19160793891409816,-0.11111933755573922
455,LI,,34.1.fox.14.g.08,What do you propose that the office manager keep in her office?,34.1.fox.14.*.08,What do you complain if the office manager keeps in her office?,0.305557,-0.80311,1.108667,0.49919511560845437,0.9975616335868835,0.6946636932964473,0.9990510940551758,0.7229604337317391,0.9995072484016418,0.7330170837483436,-0.995060384273529,-1.5126677366579095,0.9953054189682008,0.7189459476096646,-0.9966180920600892,-1.4007574775278797,-25.038568736054007,0.5299687946880465,-25.516959450207647,0.5077869866071453,-23.683435966260728,0.5424550830501891,-39.944039130583405,-0.5405303476786237,-39.257159343222156,-0.4556277398758233,-40.76249003224075,-0.6942925540543928,0.7219214290000001,0.7267678622959306,0.74465,0.7978560978503942,-29.6083,-0.508018528214602,-30.9787,-0.6602203674813533,2.207331429954357,0.0040144861220745565,2.1337745612762236,1.0704991423666703,0.9634147264829686,1.2367476371045818,-0.07108823555446364,0.15220183926675124
